pdf name,gri,page nbr,table nbr,question,question_type,question_type_ext,value,row indices,col indices,row/column spanning,firstk,fn_details
OTC_SAPMY_2023.pdf,302,144,0,What is the percentage decrease in energy intensity from 2021 to 2022?,QuantitativeResponseGenerator,increase_percentage,-19.05,"[5, 5]","[6, 4]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the average total direct consumption of energy in TJ for the years 2022 and 2022.1?,QuantitativeResponseGenerator,average,16353.0,"[1, 1]","[4, 5]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the increase in total indirect consumption of energy from 2022 to 2023.1?,QuantitativeResponseGenerator,increase_difference,-345.0,"[2, 2]","[4, 3]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,"What is the total consumption of energy (in TJ) for the years 2021, 2022, and 2023, when summing the values from the columns for each of those years?",QuantitativeResponseGenerator,sum,91498.0,"[3, 3, 3, 3, 3, 3]","[2, 3, 4, 5, 6, 7]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the reduction percentage when comparing the energy intensity in 2022 (2.1 TJ/€mln) to the total consumption of energy in 2022 (17361 TJ)?,QuantitativeResponseGenerator,reduction_percentage,-1021135.29,"[5, 3]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the reduction in total energy consumption when comparing the total direct consumption of energy in 2021 to the total indirect consumption of energy in 2021?,QuantitativeResponseGenerator,reduction_difference,13479.0,"[1, 2]","[6, 6]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the percentage increase when comparing the total indirect consumption of energy in 2021 to the energy intensity in 2021?,QuantitativeResponseGenerator,increase_percentage,-99.7,"[2, 5]","[6, 6]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,"What is the average of the total direct consumption of energy, total indirect consumption of energy, and energy intensity for the year 2021, when expressed in TJ and TJ/€mln?",QuantitativeResponseGenerator,average,4955.03,"[1, 2, 5]","[6, 6, 6]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the increase between the energy intensity in 2023 and the percentage of energy from renewable sources in 2023?,QuantitativeResponseGenerator,increase_difference,8.56,"[5, 4]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,"What is the total energy consumption in MWh for the year 2023, calculated by summing the electricity consumed from the grid, thermal energy consumed, and electricity self-produced from renewable sources?",QuantitativeResponseGenerator,sum,40495.3,"[3, 5, 6]","[2, 2, 2]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the percentage reduction in electricity consumed from the grid when comparing the values for the year 2022 and 2023?,QuantitativeResponseGenerator,reduction_percentage,44.02,"[3, 3]","[4, 2]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the reduction in the amount of electricity self-produced from renewable sources when comparing the values for the year 2021 and the year 2023?,QuantitativeResponseGenerator,reduction_difference,-85.4,"[6, 6]","[6, 3]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the percentage decrease in the total indirect consumption of energy from 2022 to 2022.1?,QuantitativeResponseGenerator,increase_percentage,-41.74,"[2, 2]","[4, 5]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the average electricity consumed from the grid in MWh for the years 2023 and 2023.1?,QuantitativeResponseGenerator,average,36780.5,"[3, 3]","[2, 3]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the increase in thermal energy consumed (MWh) from 2022 to 2023 for the consolidated total?,QuantitativeResponseGenerator,increase_difference,-8089.0,"[5, 5]","[4, 3]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the sum of the energy produced from renewable sources in MWh for the years 2023 and 2021?,QuantitativeResponseGenerator,sum,23766.0,"[4, 4]","[2, 6]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the reduction in the total thermal energy consumed (MWh) in 2022 compared to the electricity self-produced from renewable sources (MWh) in the same year?,QuantitativeResponseGenerator,reduction_difference,-9700.8,"[6, 5]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the increase between the total emissions (Location-based Scope 1, 2 and 3) and the total emissions (Market-based Scope 1, 2 and 3) for the year 2023?",QuantitativeResponseGenerator,increase_difference,-0.2,"[2, 4]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the sum of the total emissions (Location-based Scope 1, 2 and 3) and (Market-based Scope 1, 2 and 3) for the year 2022?",QuantitativeResponseGenerator,sum,8768.9,"[2, 4]","[4, 4]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the percentage reduction in total emissions (Location-based Scope 1, 2 and 3) from the year 2021 to the year 2022.1?",QuantitativeResponseGenerator,reduction_percentage,-36.7,"[2, 2]","[6, 5]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the reduction between the market-based Scope 1, 2 and 3 emissions for the years 2023 and 2023.1?",QuantitativeResponseGenerator,reduction_difference,106.3,"[4, 4]","[2, 3]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the percentage increase in market-based Scope 1, 2 and 3 emissions from 2021 to 2022?",QuantitativeResponseGenerator,increase_percentage,-39.26,"[4, 4]","[4, 6]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the average of the market-based Scope 1, 2 and 3 emissions (in kt CO2eq) for the years 2021, 2022, and 2023?",QuantitativeResponseGenerator,average,4312.8,"[4, 4, 4, 4, 4, 4]","[2, 3, 4, 5, 6, 7]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,What is the increase in emissions (kt CO2 eq/€mln) from 2022 to 2023 for Market-based Scope 1 and 2?,QuantitativeResponseGenerator,increase_difference,37.7,"[6, 6]","[2, 4]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,What is the sum of the market-based Scope 1 and 2 emissions (in kt CO2 eq/€mln) for the years 2022 and 2023?,QuantitativeResponseGenerator,sum,213.1,"[6, 6]","[4, 2]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the reduction percentage when comparing the total emissions (Location-based Scope 1, 2 and 3) for the year 2021 to the emission intensity (Market-based Scope 1, 2) for the same year?",QuantitativeResponseGenerator,reduction_percentage,-1602.56,"[6, 2]","[6, 6]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,301,110,0,What is the reduction in the percentage of more sustainable cotton sourced in 2023 compared to the percentage of recycled polyester apparel and footwear ranges in the same year?,QuantitativeResponseGenerator,reduction_difference,1.0,"[3, 2]","[1, 1]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,301,110,0,"What is the absolute annual CO2 Scope 1 and Scope 2 net emissions in tons for the year 2022, after calculating the increase percentage from the previous year's emissions?",QuantitativeResponseGenerator,increase_percentage,164049.0,"[3, 7]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,301,110,0,What is the average percentage of more sustainable cotton sourced and the percentage of recycled polyester apparel footwear in 2021?,QuantitativeResponseGenerator,average,95.5,"[3, 2]","[3, 3]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,305,110,0,What is the sum of the absolute annual CO2 Scope 1 and Scope 2 net emissions in tons for 2023 and the number of grants for Black-owned small businesses in 2023?,QuantitativeResponseGenerator,sum,165236.0,"[7, 12]","[1, 1]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,305,110,0,"What is the total of the absolute annual CO2e Scope 1 and Scope 2 net emissions (in tons) in own operations for the years 2021, 2022, and 2023?",QuantitativeResponseGenerator,sum,466796.0,"[7, 7, 7]","[1, 2, 3]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,305,110,0,What is the reduction percentage between the absolute annual CO2 Scope 1 and Scope 2 net emissions in 2021 and the number of scholarships granted to students at adidas’ HBCU partner schools in 2021?,QuantitativeResponseGenerator,reduction_percentage,99.96,"[7, 13]","[3, 3]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
axa_2023.pdf,306,183,0,What is the sum of the total waste in tons for the years 2022 and 2023?,QuantitativeResponseGenerator,sum,9420.0,"[31, 31]","[2, 3]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
axa_2023.pdf,306,183,0,What is the percentage reduction in the amount of unsorted waste from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,-41.02,"[32, 32]","[3, 2]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
axa_2023.pdf,306,183,0,What is the increase difference in total waste (T) from 2022 to 2023?,QuantitativeResponseGenerator,increase_difference,720.0,"[31, 31]","[3, 2]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,311,0,"What is the total estimated energy consumption by source in MWh for the year 2023, calculated by summing the values for grid electricity, purchased renewable electricity, district heating, fuel oil, gas, and coal?",QuantitativeResponseGenerator,sum,189522.0,"[3, 4, 5, 6, 7, 8, 9, 10]","[3, 3, 3, 3, 3, 3, 3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,311,0,What is the percentage reduction in grid electricity consumption from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,97.36,"[3, 6]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,311,0,What is the increase difference in estimated energy consumption from grid electricity in 2022 to 2023?,QuantitativeResponseGenerator,increase_difference,-51624.0,"[4, 8]","[3, 3]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,311,0,"What is the average of the measured renewable electricity generated on site and the estimated energy consumption by source for the years 2023, 2022, and 2021?",QuantitativeResponseGenerator,average,3603.33,"[6, 6, 6]","[3, 4, 5]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,311,0,What is the reduction in grid electricity consumption from 2021 to 2022?,QuantitativeResponseGenerator,reduction_difference,58.0,"[7, 7]","[4, 5]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,311,0,What is the percentage increase in measured renewable electricity generated from 2021 to 2023?,QuantitativeResponseGenerator,increase_percentage,136.45,"[8, 8]","[3, 5]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,311,0,What is the increase difference in measured self-generated renewable electricity from 2022 to 2023?,QuantitativeResponseGenerator,increase_difference,-0.0,"[10, 10]","[4, 3]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,310,1,What is the reduction in estimated total energy consumption from 2022 to 2023?,QuantitativeResponseGenerator,reduction_difference,334704.0,"[10, 13]","[3, 3]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,310,1,What is the percentage increase when comparing the estimated total energy consumption from non-renewable sources in 2023 to the same value in 2023?,QuantitativeResponseGenerator,increase_percentage,-100.0,"[8, 5]","[3, 3]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,310,1,"What is the total estimated energy consumption from all sources in MWh for the year 2023, calculated by summing the values from the relevant rows?",QuantitativeResponseGenerator,sum,3215423.3,"[3, 4, 5, 6, 8, 10, 13, 14, 15, 16, 17, 18, 19, 20]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,310,1,What is the percentage reduction in estimated total energy consumption from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,84.27,"[13, 17]","[3, 3]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,310,1,What is the increase difference in estimated total energy consumption from 2022 to 2023?,QuantitativeResponseGenerator,increase_difference,-190056.7,"[18, 5]","[3, 3]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,302,310,1,What is the average estimated total energy consumption from renewable sources in MWh for the years 2023 and 2020?,QuantitativeResponseGenerator,average,9966.0,"[17, 17]","[3, 6]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,303,310,0,"What is the sum of the total water withdrawals (other than for cooling) for the years 2020, 2021, 2022, and 2023?",QuantitativeResponseGenerator,sum,68830.0,"[2, 2, 2, 2]","[3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,303,310,0,What is the percentage reduction in total water withdrawals from 2021 to 2022?,QuantitativeResponseGenerator,reduction_percentage,-4.33,"[3, 3]","[4, 5]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,303,310,0,What is the increase difference in total water withdrawals (other than for cooling) from the year 2021 to 2023?,QuantitativeResponseGenerator,increase_difference,-130229.0,"[4, 4]","[5, 3]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,303,310,0,What is the average of the total water withdrawals for the year 2020 from the different sources listed in the table?,QuantitativeResponseGenerator,average,8768.75,"[2, 7]","[6, 6]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,303,310,0,What is the raw difference in total water withdrawals (other than for cooling) between the years 2023 and 2022?,QuantitativeResponseGenerator,reduction_difference,1085779.0,"[1, 6]","[3, 3]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,303,310,0,What is the percentage increase when comparing the total water withdrawals in 2022 to the total water withdrawals in 2022?,QuantitativeResponseGenerator,increase_percentage,-99.99,"[9, 7]","[4, 4]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,303,310,0,What is the percentage reduction in total water withdrawals from 2021 to 2022?,QuantitativeResponseGenerator,reduction_percentage,-5.8,"[6, 9]","[5, 5]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,303,310,0,"What is the average total water withdrawals from various sources in cubic meters for the year 2020, based on the values from the table?",QuantitativeResponseGenerator,average,451384.92,"[2, 3, 4, 5, 6, 7]","[6, 6, 6, 6, 6, 6]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the average of the estimated total scopes 1 and 2 GHG emissions and the total scopes 1 and 2 GHG emissions for the year 2023?,QuantitativeResponseGenerator,average,101118.8,"[1, 3]","[3, 3]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the reduction in GHG emissions from the total Scopes 1 and 2 GHG emissions in 2022 compared to the direct (Scope 1) GHG emissions in the same year?,QuantitativeResponseGenerator,reduction_difference,109730.0,"[1, 4]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,"What is the total of the estimated total Scopes 1 and 2 GHG emissions, direct (Scope 1) GHG emissions, and other relevant indirect (Scope 3) GHG emissions for the year 2023?",QuantitativeResponseGenerator,sum,57382510.0,"[1, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,"What is the reduction percentage calculated from the direct (Scope 1) GHG emissions in 2023 compared to the previous year, 2022?",QuantitativeResponseGenerator,reduction_percentage,95.42,"[4, 12]","[3, 3]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the increase difference between the Direct (Scope 1) GHG emissions in 2022 and the Energy indirect (Scope 2) GHG emissions in 2022?,QuantitativeResponseGenerator,increase_difference,45260.0,"[5, 14]","[4, 4]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the average of the Direct (Scope 1) GHG emissions in TCO2e for the years 2020 to 2023?,QuantitativeResponseGenerator,average,48803.0,"[6, 6, 6, 6]","[3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the reduction raw difference in Direct (Scope 1) GHG emissions from the year 2020 to 2021?,QuantitativeResponseGenerator,reduction_difference,0.0,"[7, 7]","[6, 5]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the percentage increase in Direct (Scope 1) GHG emissions from the year 2020 to 2023?,QuantitativeResponseGenerator,increase_percentage,19.09,"[8, 8]","[3, 6]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the sum of the Direct (Scope 1) GHG emissions for the years 2022 and 2023?,QuantitativeResponseGenerator,sum,8660.0,"[9, 9]","[4, 3]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the average of the Direct (Scope 1) GHG emissions in TCO2e for the years 2021 and 2023?,QuantitativeResponseGenerator,average,8007.5,"[12, 12]","[5, 3]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the reduction in energy indirect (Scope 2) GHG emissions from 2020 to 2023?,QuantitativeResponseGenerator,reduction_difference,-55767.0,"[13, 13]","[3, 6]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the percentage increase in Energy indirect (Scope 2) GHG emissions from 2020 to 2022?,QuantitativeResponseGenerator,increase_percentage,41.21,"[14, 14]","[4, 6]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,"What is the sum of the Energy indirect (Scope 2) GHG emissions in TCO2e for the years 2023, 2022, 2021, and 2020?",QuantitativeResponseGenerator,sum,2098.0,"[15, 15, 15, 15]","[3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the percentage reduction in Energy indirect (Scope 2) GHG emissions from the year 2020 to 2021?,QuantitativeResponseGenerator,reduction_percentage,-27.39,"[16, 16]","[6, 5]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,What is the increase difference in energy indirect (Scope 2) GHG emissions measured in TCO2e between the years 2023 and 2021?,QuantitativeResponseGenerator,increase_difference,28047.0,"[17, 17]","[3, 5]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,305,311,1,"What is the average of the total GHG emissions from Scopes 1 and 2, direct GHG emissions, and energy indirect GHG emissions for the year 2023?",QuantitativeResponseGenerator,average,43182.26,"[1, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,306,309,0,What is the percentage reduction in the quantity of reportable spills from the year 2023 compared to the total hazardous waste generated in the same year?,QuantitativeResponseGenerator,reduction_percentage,100.0,"[1, 16]","[3, 3]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,306,309,0,What is the increase difference between the total waste generated in 2022 and the non-hazardous waste generated in 2022?,QuantitativeResponseGenerator,increase_difference,-123307.16,"[3, 2]","[4, 4]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,306,309,0,What is the average total waste generated in metric tons for the years 2020 to 2023 based on the data provided?,QuantitativeResponseGenerator,average,7974.5,"[9, 9, 9, 9]","[3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,306,309,0,What is the reduction in non-hazardous waste generated from the year 2020 to 2023?,QuantitativeResponseGenerator,reduction_difference,-7618.0,"[4, 4]","[3, 6]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,306,309,0,What is the percentage decrease in hazardous waste generated from 2020 to 2022?,QuantitativeResponseGenerator,increase_percentage,-5.24,"[10, 10]","[4, 6]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
