pdf name,checked,gri,page nbr,table nbr,question,question_type,question_type_ext,value,row indices,col indices,row/column spanning,firstk,fn_details,automatic check,automatic check 2,boolean_check
OTC_SU_2023.pdf,1,303,310,0,What is the sum of surface and ground water withdrawals in 2020?,QuantitativeResponseGenerator,sum,470063.0,"[4, 5]","[7, 7]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",470063.0,470063.0,True
OTC_SU_2023.pdf,1,303,310,0,What percentage of water withdrawals comes from surface water 2023?,QuantitativeResponseGenerator,reduction_difference,0.93,"[4, 3]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-1881491.0,1881491.0,False
OTC_SU_2023.pdf,1,303,310,0,What is the difference between total water withdrawals and withdrawals from areas with water stress in 2021?,QuantitativeResponseGenerator,reduction_difference,1141660.0,"[3, 11]","[6, 6]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",1141660.0,-1141660.0,True
OTC_SU_2023.pdf,1,303,310,0,What is the average water withdrawal for cooling and non-cooling purposes in 2021?,QuantitativeResponseGenerator,average,1475932.5,"[3, 8]","[6, 6]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",1475932.5,1475932.5,True
OTC_SU_2023.pdf,1,305,311,1,What is the difference between total and indirect (Scope 2) GHG emissions in 2023?,QuantitativeResponseGenerator,reduction_difference,112792.0,"[3, 15]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",112792.0,-112792.0,True
OTC_SU_2023.pdf,1,305,311,1,What is the difference between total direct GHG emissions and emissions from gas in 2022?,QuantitativeResponseGenerator,reduction_difference,72176.0,"[6, 8]","[5, 5]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",72176.0,-72176.0,True
OTC_SU_2023.pdf,1,305,311,1,What is the average of GHG emissions related to fuel oil and gas in 2020?,QuantitativeResponseGenerator,average,28324.0,"[7, 8]","[7, 7]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",28324.0,28324.0,True
OTC_SU_2023.pdf,1,305,311,1,What is the sum of SF emissions and emissions produces by vehicle fleet in 2023?,QuantitativeResponseGenerator,sum,65546.0,"[10, 11]","[4, 4]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",65546.0,65546.0,True
OTC_SU_2023.pdf,1,305,311,1,What is the sum of market-based GHG emissions related to frid electricity and renewable electricity in 2020?,QuantitativeResponseGenerator,sum,70839.0,"[16, 17]","[7, 7]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",70839.0,70839.0,True
OTC_SU_2023.pdf,1,305,311,1,What is the percentage reduction in direct gas-related GHG emissions from 2021 to 2022?,QuantitativeResponseGenerator,reduction_percentage,16.74,"[8, 8]","[6, 5]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",16.74,-20.11,True
OTC_SU_2023.pdf,1,305,311,1,What is the reduction of SF direct emissions from 2020 to 2022?,QuantitativeResponseGenerator,reduction_difference,2681.0,"[11, 11]","[7, 5]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",2681.0,-2681.0,True
OTC_SU_2023.pdf,1,305,311,1,What is the percentage decrease in vehicle fleet GHG emissions from the year 2020 to 2023?,QuantitativeResponseGenerator,reduction_percentage,16.03,"[10, 10]","[4, 7]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-19.09,16.03,True
OTC_SU_2023.pdf,1,305,311,1,What is the average SF emissions for the years 2022 and 2020?,QuantitativeResponseGenerator,average,5946.5,"[11, 11]","[5, 7]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",5946.5,5946.5,True
OTC_SU_2023.pdf,1,305,311,1,What is the reduction in Energy indirect (Scope 2) GHG emissions from 2022 to 2023?,QuantitativeResponseGenerator,reduction_difference,20290.0,"[15, 15]","[5, 4]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",20290.0,-20290.0,True
OTC_SU_2023.pdf,1,305,311,1,What is the percentage decrease in indirect GHG emissions for grid electricity from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,20.53,"[16, 16]","[5, 4]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",20.53,-25.83,True
OTC_SU_2023.pdf,1,305,311,1,What is the average of indirect GHG emissions from renewable electricity (market-based) for the years 2021 and 2022?,QuantitativeResponseGenerator,average,702.0,"[17, 17]","[6, 5]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",702.0,702.0,True
OTC_SU_2023.pdf,1,305,311,1,What is the increase in indirect GHG emissions for district heating from the year 2020 to 2021?,QuantitativeResponseGenerator,increase_difference,3164.0,"[18, 18]","[6, 7]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-3164.0,3164.0,True
OTC_SU_2023.pdf,1,305,311,1,What is the sum of Scope 2 GHG emissions of sites out of reporting perimeter for the years 2023 and 2022?,QuantitativeResponseGenerator,sum,93956.0,"[19, 19]","[4, 5]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",93956.0,93956.0,True
OTC_SU_2023.pdf,1,305,311,1,What is the difference between scope 3 and scope 2 GHG emissions in 2023?,QuantitativeResponseGenerator,reduction_difference,56688524.0,"[20, 15]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",56688524.0,-56688524.0,True
OTC_SU_2023.pdf,1,306,309,0,What is the difference between non-hazardous waste and non-hazardous waste reused or recycled in 2023?,QuantitativeResponseGenerator,reduction_difference,10973.0,"[5, 6]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",10973.0,-10973.0,True
OTC_SU_2023.pdf,1,306,309,0,What is the total amount of non-hazardous waste reused or recycled and incinerated with energy recovery in 2022?,QuantitativeResponseGenerator,sum,118286.0,"[6, 7]","[5, 5]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",118286.0,118286.0,True
OTC_SU_2023.pdf,1,306,309,0,What is the percentage increase in hazardous waste generated from the year 2020 to 2021?,QuantitativeResponseGenerator,increase_percentage,10.11,"[11, 11]","[6, 7]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-10.11,11.24,False
OTC_SU_2023.pdf,1,306,309,0,What is the reduction in reused or recycled non-hazardous waste generated from 2022 to 2023?,QuantitativeResponseGenerator,reduction_difference,5974.0,"[6, 6]","[4, 5]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-5974.0,5974.0,True
OTC_SU_2023.pdf,1,306,309,0,What is the percentage decrease in hazardous waste channeled according to Schneider Electric expectations from 2022 to 2023?,QuantitativeResponseGenerator,increase_percentage,6.4,"[12, 12]","[5, 4]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-6.4,6.84,False
OTC_SU_2023.pdf,1,306,309,0,What is the average of non-hazardous waste reduction in metric tons for the years 2023 and 2021?,QuantitativeResponseGenerator,average,17382.5,"[9, 9]","[4, 6]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",17382.5,17382.5,True
OTC_SU_2023.pdf,1,306,309,0,What is the reduction in the hazardous waste generated per million euros of turnover from 2021 to 2022?,QuantitativeResponseGenerator,reduction_difference,0.06,"[13, 13]","[5, 6]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-0.06,0.06,True
OTC_SU_2023.pdf,1,306,309,0,"What is the sum of 'waste-to-resource' sites for the years 2023, 2022, 2021, and 2020?",QuantitativeResponseGenerator,sum,510.0,"[15, 15, 15, 15]","[4, 5, 6, 7]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",510.0,510.0,True
OTC_SU_2023.pdf,1,306,309,0,What is the average of hazardous and non-hazardous waste generated in 2020?,QuantitativeResponseGenerator,average,62646.0,"[5, 11]","[7, 7]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",62646.0,62646.0,True
OTC_SU_2023.pdf,1,306,309,0,What is the difference between non-hazardous waste incinerated with and without energy recovery in 2021?,QuantitativeResponseGenerator,reduction_difference,1211.0,"[7, 8]","[6, 6]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",1211.0,-1211.0,True
OTC_SU_2023.pdf,1,306,309,0,What is the difference between metric of tons for total waste and hazardous waste in 2021?,QuantitativeResponseGenerator,reduction_difference,128267.0,"[3, 11]","[6, 6]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",128267.0,-128267.0,True
OTC_SU_2023.pdf,1,306,309,0,"What is the average amount of non-hazardous waste generated, by distinguish between recycled and incinerated waste (with and without energy recovery) for the year 2022?",QuantitativeResponseGenerator,average,41103.67,"[6, 7, 8]","[5, 5, 5]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",41103.67,41103.67,True
OTC_SU_2023.pdf,1,306,309,0,What is the difference between the total waste generated in 2022 and the non-hazardous waste generated in the same year?,QuantitativeResponseGenerator,reduction_difference,80.91,"[3, 5]","[5, 5]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",8091.0,-8091.0,False
OTC_SU_2023.pdf,1,306,309,0,What is the average of hazardous waste generated in tons from 2020 to 2023?,QuantitativeResponseGenerator,average,7974.5,"[11, 11, 11, 11]","[4, 5, 6, 7]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",7974.5,7974.5,True
OTC_SU_2023.pdf,1,306,309,0,What is the percentage reduction of recycled non-hazardous waste from the year 2020 to 2023?,QuantitativeResponseGenerator,reduction_difference,6.73,"[6, 6]","[7, 4]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",7618.0,-7618.0,False
OTC_SU_2023.pdf,1,306,309,0,What is the percentage increase in hazardous waste (channeled according to Schneider Electric expectations) from 2020 to 2022?,QuantitativeResponseGenerator,increase_percentage,5.53,"[12, 12]","[5, 7]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-5.24,5.53,True
OTC_SU_2023.pdf,1,306,309,0,What is the sum of non-hazardous waste generated in tons from 2020 to 2023?,QuantitativeResponseGenerator,sum,54435.0,"[9, 9, 9, 9]","[4, 5, 6, 7]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",54435.0,54435.0,True
OTC_SU_2023.pdf,1,306,309,0,What is the percentage reduction in hazardous waste generated per million of revenue from 2020 to 2023?,QuantitativeResponseGenerator,reduction_percentage,30.0,"[13, 13]","[7, 4]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",30.0,-42.86,True
OTC_SU_2023.pdf,1,306,309,0,What is the sum of non-hazardous waste recycled and incinerated with energy recovery in the year 2021?,QuantitativeResponseGenerator,reduction_difference,122514.0,"[7, 6]","[6, 6]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-108586.0,108586.0,False
OTC_SU_2023.pdf,1,306,309,0,"What is the average hazardous waste intensity reduction obtained in the years 2020, 2021, 2022 and 2023 against 2017?",QuantitativeResponseGenerator,average,37.75,"[14, 14, 14, 14]","[4, 5, 6, 7]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
OTC_SU_2023.pdf,1,306,309,0,"What is the sum of non-hazardous waste recycled, incinerated with and without energy recovery for the year 2022?",QuantitativeResponseGenerator,sum,123311.0,"[6, 7, 8]","[5, 5, 5]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",123311.0,123311.0,True
OTC_ADDDF_2023.pdf,1,301,110,0,What is the average percentage of clothes made from recycled polyester and with sustainable cotton in 2023?,QuantitativeResponseGenerator,average,99.5,"[5, 4]","[2, 2]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",99.5,99.5,True
OTC_ADDDF_2023.pdf,1,301,110,0,What is the percentage increase of clothes made from recycled polyester from 2021 to 2023?,QuantitativeResponseGenerator,increase_percentage,8.79,"[4, 4]","[2, 4]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-8.08,8.79,True
OTC_ADDDF_2023.pdf,1,301,110,0,What is the average percentage of more sustainable cotton sourced and the percentage of recycled polyester apparel footwear in 2021?,QuantitativeResponseGenerator,average,95.5,"[5, 4]","[4, 4]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",95.5,95.5,True
OTC_ADDDF_2023.pdf,1,305,110,0,"What is the sum of CO2e emissions (scope 1 and scope 2) in own operations for the years 2021, 2022, and 2023?",QuantitativeResponseGenerator,sum,466796.0,"[9, 9, 9]","[2, 3, 4]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",466796.0,466796.0,True
OTC_ADDDF_2023.pdf,1,305,110,0,What is the percentage increase of CO2 emissions from 2021 to 2023?,QuantitativeResponseGenerator,increase_percentage,18.66,"[9, 9]","[2, 4]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-15.72,18.66,True
OTC_ADDDF_2023.pdf,1,301,110,0,What is the total number of pairs of shoes produced containing 'Parley Ocean Plastic' from 2021 to 2023?,QuantitativeResponseGenerator,sum,45.0,"[6, 6, 6]","[2, 3, 4]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
OTC_ADDDF_2023.pdf,1,301,110,0,What is the reduction of the number of pairs of shoes produced containing 'Parley Ocean Plastic' from 2022 to 2023?,QuantitativeResponseGenerator,reduction_difference,24.0,"[6, 6]","[3, 2]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
heidelberg-materials_2023.pdf,1,302,355,0,What is the difference between the energy consumption for the entire cement line and the amount related to clicker production only in 2022?,QuantitativeResponseGenerator,reduction_difference,28033.0,"[29, 30]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",28033.0,-28033.0,True
heidelberg-materials_2023.pdf,1,305,355,0,What is the sum of absolute CO2 emissions from external electrical power and thermal energy production (both market and location based) generated in 2023 (in million of tonnes)?,QuantitativeResponseGenerator,sum,8.9,"[7, 8]","[5, 5]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",8.9,8.9,True
munich-re_2023.pdf,1,303,47,0,What is the average water usage in cubic meters in the last 2 years?,QuantitativeResponseGenerator,average,454863.5,"[3, 3]","[3, 4]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",454863.5,454863.5,True
OTC_DPSGY_2023.pdf,1,302,3,0,"What is the increase in energy consumption from 2021 to 2023, measured in million kWh?",QuantitativeResponseGenerator,increase_difference,4570.0,"[4, 4]","[7, 5]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-4570.0,4570.0,True
OTC_DPSGY_2023.pdf,1,305,3,0,What is the percentage increase in logistics-related GHG emissions from 2019 to 2021?,QuantitativeResponseGenerator,increase_percentage,18.55,"[2, 2]","[5, 3]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-15.65,18.55,True
NASDAQ_DASTY_2023.pdf,1,302,117,0,What is the percentage reduction in energy consumption (MWh) from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,13.95,"[4, 4]","[2, 3]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-16.22,13.95,True
NASDAQ_DASTY_2023.pdf,1,302,117,0,What is the difference in energy consumption (MWh) from 2022 to 2023?,QuantitativeResponseGenerator,reduction_difference,11548.0,"[4, 4]","[3, 2]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",11548.0,-11548.0,True
NASDAQ_DASTY_2023.pdf,1,305,117,0,What is the average quantity of carbon credits acquired during the year for 2022 and 2023?,QuantitativeResponseGenerator,average,672.0,"[11, 11]","[3, 2]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",672.0,672.0,True
NASDAQ_DASTY_2023.pdf,1,305,142,0,What is the sum of the carbon intensity per employee in tonnes of CO2eq for the years 2023 and 2022?,QuantitativeResponseGenerator,sum,16.3,"[3, 3]","[2, 3]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",16.3,16.3,True
NASDAQ_DASTY_2023.pdf,1,305,142,0,What is the percentage reduction in carbon intensity per employee in tonnes of CO2eq from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,1.22,"[3, 3]","[3, 2]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",1.22,-1.23,True
NASDAQ_DASTY_2023.pdf,1,305,142,0,What is the increase in the quantity of carbon credits acquired from 2022 to 2023?,QuantitativeResponseGenerator,increase_difference,2.0,"[11, 11]","[2, 3]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-2.0,2.0,True
NASDAQ_DASTY_2023.pdf,1,305,142,0,What is the percentage increase in the quantity of carbon credits acquired from 2022 to 2023?,QuantitativeResponseGenerator,increase_percentage,0.3,"[11, 11]","[3, 2]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",0.3,-0.3,True
NASDAQ_DASTY_2023.pdf,1,306,125,0,What is the sum of tonnes of waste generated in 2023 and 2022?,QuantitativeResponseGenerator,sum,2252.8,"[2, 2]","[2, 3]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",2252.8,2252.8,True
NASDAQ_DASTY_2023.pdf,1,306,125,0,What is the percentage reduction in the weight of ordinary waste (in tons) from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,31.4,"[3, 3]","[3, 2]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",31.4,-45.77,True
NASDAQ_DASTY_2023.pdf,1,306,125,0,What is the increase in the weight of electrical and electronic waste (in tons) generated from 2022 to 2023?,QuantitativeResponseGenerator,increase_difference,9.8,"[4, 4]","[2, 3]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-9.8,9.8,True
NASDAQ_DASTY_2023.pdf,1,306,141,0,"What is the average percentage of electric and electroninc waste recycled across the years 2019, 2020, 2021, 2022 and 2023?",QuantitativeResponseGenerator,aerage,98.75,"[34, 34, 34, 34]","[3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NASDAQ_DASTY_2023.pdf,1,306,141,0,"What is the sum of tonnes of ordinary waste produced in the years 2019, 2020, 2021, 2022 and 2023?",QuantitativeResponseGenerator,sum,6238.0,"[20, 20, 20, 20]","[3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",6238.0,6238.0,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the difference between the total group-related direct and indirect consumption of energy in 2023?,QuantitativeResponseGenerator,reduction_difference,13957.0,"[3, 4]","[3, 3]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",13957.0,-13957.0,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the sum of the group-related direct and indirect consumption of energy in 2023?,QuantitativeResponseGenerator,sum,14711.0,"[3, 4]","[3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",14711.0,14711.0,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the percentage reduction in the group-related total consumption of energy from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,15.24,"[5, 5]","[3, 5]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-17.98,15.24,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the difference between the full consolidated and group-level percentage usage of energy from renewable sources in 2023?,QuantitativeResponseGenerator,reduction_difference,0.16,"[6, 6]","[4, 3]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",0.16,-0.16,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the percentage decrease in group-realted energy intensity per milion of revenue from 2021 to 2022?,QuantitativeResponseGenerator,reduction_percentage,19.05,"[7, 7]","[7, 5]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",19.05,-23.53,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the average total group-related direct consumption of energy in TJ for the years 2022 and 2023?,QuantitativeResponseGenerator,average,15499.5,"[3, 3]","[3, 5]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",15499.5,15499.5,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the reduction in total group-related indirect consumption of energy from 2022 to 2023?,QuantitativeResponseGenerator,reduction_difference,319.0,"[4, 4]","[5, 3]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",319.0,-319.0,True
OTC_SAPMY_2023.pdf,1,302,144,0,"What is the sum of full consolidated energy consumption (in TJ) for the years 2021, 2022, and 2023?",QuantitativeResponseGenerator,sum,44559.0,"[5, 5, 5]","[4, 6, 8]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",44559.0,44559.0,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the difference in the total energy consumption when comparing the group related direct and indirect consumption of energy in 2021?,QuantitativeResponseGenerator,reduction_difference,13479.0,"[3, 4]","[7, 7]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",13479.0,-13479.0,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the percentage of total group-related direct consumption over the total consumption in 2022?,QuantitativeResponseGenerator,reduction_difference,95.99,"[3, 5]","[5, 5]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-696.0,696.0,False
OTC_SAPMY_2023.pdf,1,302,144,0,What is the average of the total group-related direct and indirect consumption of energy for the year 2021 in TJ?,QuantitativeResponseGenerator,average,7431.5,"[3, 4]","[7, 7]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",7431.5,7431.5,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the percentage difference in total group-related energy consumption when comparing the direct and indirect consumption of energy in 2023?,QuantitativeResponseGenerator,reduction_percentage,97.37,"[3, 4]","[3, 3]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",97.37,-3702.12,True
