Unnamed: 0,pdf name,page nbr,table nbr,answer_value,answer_company,unit,years,question,question_type_ext,gri,value
174,"['NYSE_TTE_2023', 'OTC_SU_2023', 'heidelberg-materials_2023']","['387', '309', '358']","['3', '0', '0']",[ 2.    6.16 35.34],"['heidelberg-materials', 'OTC_SU', 'NYSE_TTE']",,[2022],Which companies have the 3 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,multistep_rank,306,"heidelberg-materials, OTC_SU, NYSE_TTE"
175,"['OTC_BAMGF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['310', '139', '47']","['0', '0', '0']",[ 909727. 9889305.],"['munich-re', 'OTC_BAMGF']",m3,"[2023, 2022]",What are the top 2 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,multistep_rank,303,"909727.0, 9889305.0"
176,"['NYSE_TTE_2023', 'OTC_SU_2023', 'heidelberg-materials_2023']","['387', '309', '358']","['3', '0', '0']",[38.77  6.1 ],"['NYSE_TTE', 'OTC_SU']",,[2023],What are the 2 highest percentages of hazardous waste generated in 2023 (sorted in descending order) among the following companies?,multistep_rank,306,"38.77, 6.1"
177,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'prosiebensat1-media_2023']","['117', '3', '64']","['0', '0', '0']",2.16,['OTC_DPSGY'],,"[2023, 2022]",What is the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,multistep_sup,302,2.16
178,"['NASDAQ_DASTY_2023', 'OTC_SU_2023', 'heidelberg-materials_2023']","['117', '310', '374']","['0', '1', '0']",[3.384215e+05 4.186090e+03 2.771700e+02],"['heidelberg-materials', 'OTC_SU', 'NASDAQ_DASTY']",TJ,"[2023, 2022]",What are the top 3 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TJ?,multistep_rank,302,"338421.5, 4186.09, 277.17"
179,"['NASDAQ_DASTY_2023', 'axa_2023', 'munich-re_2023']","['141', '179', '46']","['0', '0', '0']",[ 4327. 21490.],"['NASDAQ_DASTY', 'axa']",tCO2eq,"[2023, 2022]",Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2eq?,multistep_rank,305,"NASDAQ_DASTY, axa"
180,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'deutsche-telekom-ag_2023']","['117', '381', '46']","['0', '0', '0']",348.65,[],TWh,"[2023, 2022]",What is the total energy consumption generated by the following companies in the last 2 years in TWh?,multistep_sum,302,348.65
181,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'prosiebensat1-media_2023']","['117', '3', '64']","['0', '0', '0']",84.0,['NASDAQ_DASTY'],,"[2023, 2022]",Which company has the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,multistep_sup,302,NASDAQ_DASTY
182,"['OTC_SU_2023', 'heidelberg-materials_2023', 'vivendi_2023']","['309', '358', '140']","['0', '0', '0']",25.97,['vivendi'],,[2022],Which company has the highest percentage of hazardous waste generated in 2022 among the following companies?,multistep_sup,306,vivendi
183,"['OTC_BAMGF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['310', '139', '47']","['0', '0', '0']",[80.6   9.89  0.91],"['OTC_ESOCF', 'OTC_BAMGF', 'munich-re']",millions of m3,"[2023, 2022]",What are the top 3 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,multistep_rank,303,"80.6, 9.89, 0.91"
184,"['NASDAQ_DASTY_2023', 'OTC_BAYZF_2023', 'vivendi_2023']","['141', '63', '105']","['0', '0', '0']",19.65,['OTC_BAYZF'],,[2022],Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,multistep_sup,305,OTC_BAYZF
185,"['OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023']","['3', '46', '374']","['0', '0', '0']",[ 46580.4  120042.   346689.67],"['deutsche-telekom-ag', 'OTC_DPSGY', 'heidelberg-materials']",TJ,"[2023, 2022, 2021]",Which companies have the top 3 highest values of average energy consumed in the last 3 years (sorted in ascending order) among the following companies in TJ?,multistep_rank,302,"deutsche-telekom-ag, OTC_DPSGY, heidelberg-materials"
186,"['NYSE_TTE_2023', 'heidelberg-materials_2023', 'vivendi_2023']","['387', '358', '140']","['3', '0', '0']",38.77,['NYSE_TTE'],,[2023],What is the highest percentage of hazardous waste generated in 2023 among the following companies?,multistep_sup,306,38.77
187,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'munich-re_2023']","['310', '132', '47']","['0', '0', '0']",6720000.0,['OTC_BAYZF'],m3,"[2023, 2022]",What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in m3?,multistep_sup,303,6720000.0
188,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'heidelberg-materials_2023']","['117', '3', '374']","['0', '0', '0']",94006.05,['heidelberg-materials'],million kWh,"[2023, 2022]",Which company has the highest average energy consumed in the last 2 years among the following companies in million kWh?,multistep_sup,302,heidelberg-materials
189,"['NASDAQ_DASTY_2023', 'heidelberg-materials_2023', 'prosiebensat1-media_2023']","['117', '374', '64']","['0', '0', '0']",84.0,['NASDAQ_DASTY'],,[2022],What is the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,multistep_sup,302,84.0
190,"['NYSE_TTE_2023', 'OTC_SU_2023', 'vivendi_2023']","['387', '309', '140']","['3', '0', '0']",509500.0,['NYSE_TTE'],tons,"[2023, 2022]",Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tons?,multistep_sup,306,NYSE_TTE
191,"['NASDAQ_DASTY_2023', 'OTC_ESOCF_2023', 'axa_2023']","['141', '137', '179']","['0', '0', '0']",74.7,['OTC_ESOCF'],,[2022],What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,multistep_sup,305,74.7
192,"['OTC_CRERF_2023', 'OTC_SU_2023', 'vivendi_2023']","['79', '309', '140']","['0', '0', '0']",5.53,['OTC_SU'],,"[2023, 2022]",What is the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,multistep_sup,306,5.53
193,"['NASDAQ_DASTY_2023', 'axa_2023', 'vivendi_2023']","['141', '179', '105']","['0', '0', '0']",824075.0,['vivendi'],TCO2eq,[2022],Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in TCO2eq?,multistep_sup,305,vivendi
194,"['NASDAQ_DASTY_2023', 'munich-re_2023', 'vivendi_2023']","['141', '46', '105']","['0', '0', '0']",3086777.0,['munich-re'],TCO2eq,[2023],Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in TCO2eq?,multistep_sup,305,munich-re
195,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'axa_2023']","['84', '63', '179']","['0', '0', '0']",959708.0,['axa'],tCO2eq,"[2023, 2022]",What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2eq?,multistep_sup,305,959708.0
196,"['NASDAQ_DASTY_2023', 'axa_2023', 'munich-re_2023']","['141', '179', '46']","['0', '0', '0']",[ 4327. 21490.],"['NASDAQ_DASTY', 'axa']",tCO2eq,"[2023, 2022]",What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2eq?,multistep_rank,305,"4327.0, 21490.0"
197,"['axa_2023', 'munich-re_2023', 'vivendi_2023']","['179', '46', '105']","['0', '0', '0']",[38378.5 21490.  10759.5],"['munich-re', 'axa', 'vivendi']",TCO2eq,"[2023, 2022]",Which companies have the 3 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in TCO2eq?,multistep_rank,305,"munich-re, axa, vivendi"
198,"['OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['63', '79', '105']","['0', '0', '0']",286.57,['OTC_RWNEF'],,[2023],Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,multistep_sup,305,OTC_RWNEF
199,"['OTC_BAMGF_2023', 'OTC_CRERF_2023', 'munich-re_2023']","['310', '72', '47']","['0', '0', '0']",[  909727.  9889305. 20400000.],"['munich-re', 'OTC_BAMGF', 'OTC_CRERF']",m3,"[2023, 2022]",Which companies have the top 3 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,multistep_rank,303,"munich-re, OTC_BAMGF, OTC_CRERF"
200,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'munich-re_2023']","['117', '3', '47']","['0', '0', '1']",70267.6,[],million kWh,"[2023, 2022]",What is the total energy consumption generated by the following companies in the last 2 years in million kWh?,multistep_sum,302,70267.6
201,"['NYSE_TTE_2023', 'heidelberg-materials_2023', 'vivendi_2023']","['387', '358', '140']","['3', '0', '0']",54.66,['NYSE_TTE'],,[2022],What is the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,multistep_sup,306,54.66
202,"['NASDAQ_DASTY_2023', 'OTC_BAYZF_2023', 'munich-re_2023']","['141', '63', '46']","['0', '0', '0']",10.64,[],,"[2023, 2022]",What is the average percentage variation of direct GHG emissions from 2022 to 2023 among the following companies?,multistep_mean,305,10.64
203,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_ESOCF_2023']","['141', '84', '137']","['0', '0', '0']",133030000.0,['OTC_ESOCF'],tCO2-eq,[2022],What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2-eq?,multistep_sup,305,133030000.0
204,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'heidelberg-materials_2023']","['117', '381', '374']","['0', '0', '0']",13.95,['NASDAQ_DASTY'],,"[2023, 2022]",What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,multistep_sup,302,13.95
205,"['NASDAQ_DASTY_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023']","['141', '63', '137']","['0', '0', '0']",[0.  1.9],"['NASDAQ_DASTY', 'OTC_BAYZF']",Million metric tons of CO2 equivalents,"[2023, 2022]",Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,multistep_rank,305,"NASDAQ_DASTY, OTC_BAYZF"
206,"['NYSE_TTE_2023', 'OTC_SU_2023', 'vivendi_2023']","['387', '309', '140']","['3', '0', '0']",[378000.  15664.],"['NYSE_TTE', 'OTC_SU']",tons,"[2023, 2022]",What are the 2 highest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in descending order) among the following companies in tons?,multistep_rank,306,"378000.0, 15664.0"
207,"['NASDAQ_DASTY_2023', 'axa_2023', 'vivendi_2023']","['141', '179', '105']","['0', '0', '0']",824075.0,['vivendi'],TCO2eq,[2022],What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in TCO2eq?,multistep_sup,305,824075.0
