Unnamed: 0,pdf name,page nbr,table nbr,answer_value,answer_company,unit,years,question,question_type_ext,gri,value
159,"['NYSE_TTE_2023', 'OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'munich-re_2023']","['381', '3', '46', '374', '47']","['0', '0', '0', '0', '1']",[157000.    91604.24  35056.    12241.  ],"['NYSE_TTE', 'heidelberg-materials', 'OTC_DPSGY', 'deutsche-telekom-ag']",GWh,[2023],What are the top 4 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in GWh?,rank,302,"157000.0, 91604.24, 35056.0, 12241.0"
160,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'munich-re_2023']","['141', '84', '79', '179', '46']","['0', '0', '0', '0', '0']",[0.00e+00 2.00e-02 2.00e-02 3.00e-02 6.19e+01],"['NASDAQ_DASTY', 'axa', 'OTC_ADDDF', 'munich-re', 'OTC_RWNEF']",million mt CO2e,[2023],What are the 5 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,rank,305,"0.0, 0.02, 0.02, 0.03, 61.9"
161,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'OTC_SU_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023']","['117', '381', '310', '46', '374']","['0', '0', '1', '0', '0']",[ 0.07  1.12 12.24],"['NASDAQ_DASTY', 'OTC_SU', 'deutsche-telekom-ag']",TWh,[2023],Which companies have the top 3 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in TWh?,rank,302,"NASDAQ_DASTY, OTC_SU, deutsche-telekom-ag"
162,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'OTC_SU_2023', 'deutsche-telekom-ag_2023', 'munich-re_2023']","['117', '3', '310', '46', '47']","['0', '0', '1', '0', '1']",35056000,['OTC_DPSGY'],MWh,"[2023, 2022]",What is the highest energy consumed in the last 2 years among the following companies in MWh?,sup,302,35056000
164,"['NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['60', '137', '79', '179', '105']","['0', '0', '0', '0', '0']",[3280000.  200000.  112228.],"['OTC_ESOCF', 'OTC_RWNEF', 'NYSE_AZ']",tCO2eq,[2023],What are the 3 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2eq?,rank,305,"3280000.0, 200000.0, 112228.0"
166,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['141', '60', '137', '79', '105']","['0', '0', '0', '0', '0']",[ 0.09  0.17  0.77 23.8  71.04],"['NYSE_AZ', 'NASDAQ_DASTY', 'vivendi', 'OTC_RWNEF', 'OTC_ESOCF']",MtCO2eq,[2022],Which companies have the 5 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,rank,305,"NYSE_AZ, NASDAQ_DASTY, vivendi, OTC_RWNEF, OTC_ESOCF"
167,"['NYSE_TTE_2023', 'OTC_BAMGF_2023', 'OTC_CRERF_2023', 'OTC_SU_2023', 'heidelberg-materials_2023']","['387', '311', '79', '309', '358']","['3', '0', '0', '0', '0']",953.1,['heidelberg-materials'],kt,"[2023, 2022]",What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in kt?,sup,306,953.1
168,"['NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['60', '137', '79', '179', '105']","['0', '0', '0', '0', '0']",[3280000.  200000.  112228.   42423.   22042.],"['OTC_ESOCF', 'OTC_RWNEF', 'NYSE_AZ', 'axa', 'vivendi']",tCO2e,[2023],What are the 5 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,rank,305,"3280000.0, 200000.0, 112228.0, 42423.0, 22042.0"
169,"['NYSE_TTE_2023', 'OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'munich-re_2023']","['381', '3', '46', '374', '47']","['0', '0', '0', '0', '1']",250.92,['munich-re'],million kWh,"[2023, 2022]",What is the lowest energy consumption over the last 2 years among the following companies in million kWh?,sup,302,250.92
170,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'munich-re_2023']","['117', '3', '46', '374', '47']","['0', '0', '0', '0', '1']",71218.0,['NASDAQ_DASTY'],MWh,"[2023, 2022]",Which company has the lowest energy consumption over the last 2 years among the following companies in MWh?,sup,302,NASDAQ_DASTY
171,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_BAYZF_2023', 'axa_2023', 'munich-re_2023']","['141', '60', '63', '179', '46']","['0', '0', '0', '0', '0']",1910000.0,['OTC_BAYZF'],tCO2eq,"[2023, 2022]",What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2eq?,sup,305,1910000.0
172,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['141', '60', '137', '79', '105']","['0', '0', '0', '0', '0']",[ 0.09  0.17  0.77 23.8  71.04],"['NYSE_AZ', 'NASDAQ_DASTY', 'vivendi', 'OTC_RWNEF', 'OTC_ESOCF']",MtCO2eq,[2022],What are the 5 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,rank,305,"0.09, 0.17, 0.77, 23.8, 71.04"
173,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'axa_2023', 'vivendi_2023']","['84', '63', '137', '179', '105']","['0', '0', '0', '0', '0']",[0.02 0.04 0.14],"['vivendi', 'axa', 'OTC_ADDDF']",MtCO2eq,[2022],Which companies have the 3 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,rank,305,"vivendi, axa, OTC_ADDDF"
174,"['NYSE_TTE_2023', 'OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'munich-re_2023']","['381', '3', '46', '374', '47']","['0', '0', '0', '0', '1']",347068,['heidelberg-materials'],,"[2023, 2022]",Which company has the largest energy consumption from 2022 to 2023 among the following companies?,sup,302,heidelberg-materials
175,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['141', '60', '63', '79', '46']","['0', '0', '0', '0', '0']",23.8,['OTC_RWNEF'],million mt CO2e,[2022],What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in million mt CO2e?,sup,305,23.8
176,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_RWNEF_2023', 'munich-re_2023', 'vivendi_2023']","['141', '60', '79', '46', '105']","['0', '0', '0', '0', '0']",[ 4178. 10291. 31774.],"['NASDAQ_DASTY', 'vivendi', 'NYSE_AZ']",tCO2-eq,[2023],What are the 3 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,rank,305,"4178.0, 10291.0, 31774.0"
177,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['141', '60', '137', '79', '46']","['0', '0', '0', '0', '0']",[  92467.  168709. 3130824.],"['NYSE_AZ', 'NASDAQ_DASTY', 'munich-re']",tCO2e,[2022],What are the 3 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,rank,305,"92467.0, 168709.0, 3130824.0"
179,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['60', '84', '137', '79', '46']","['0', '0', '0', '0', '0']",[71040000. 23800000.  7635784.  3130824.],"['OTC_ESOCF', 'OTC_RWNEF', 'OTC_ADDDF', 'munich-re']",tCO2e,[2022],Which companies have the 4 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2e?,rank,305,"OTC_ESOCF, OTC_RWNEF, OTC_ADDDF, munich-re"
180,"['NYSE_TTE_2023', 'OTC_BAMGF_2023', 'OTC_SU_2023', 'heidelberg-materials_2023', 'vivendi_2023']","['387', '311', '309', '358', '140']","['3', '0', '0', '0', '0']",953100.0,['heidelberg-materials'],tons,"[2023, 2022]",What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in tons?,sup,306,953100.0
181,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'axa_2023', 'munich-re_2023']","['141', '84', '63', '179', '46']","['0', '0', '0', '0', '0']",[1890000.   33093.   21779.   21598.],"['OTC_BAYZF', 'munich-re', 'OTC_ADDDF', 'axa']",tCO2-eq,[2023],Which companies have the 4 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2-eq?,rank,305,"OTC_BAYZF, munich-re, OTC_ADDDF, axa"
182,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'axa_2023', 'munich-re_2023', 'vivendi_2023']","['60', '84', '179', '46', '105']","['0', '0', '0', '0', '0']",43664.0,['munich-re'],tons CO2e,"[2023, 2022]",Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tons CO2e?,sup,305,munich-re
184,"['NYSE_TTE_2023', 'OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'munich-re_2023']","['381', '3', '46', '374', '47']","['0', '0', '0', '0', '1']",[157000.    91604.24  35056.    12241.  ],"['NYSE_TTE', 'heidelberg-materials', 'OTC_DPSGY', 'deutsche-telekom-ag']",GWh,[2023],Which companies have the top 4 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in GWh?,rank,302,"NYSE_TTE, heidelberg-materials, OTC_DPSGY, deutsche-telekom-ag"
186,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'OTC_CRERF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['310', '132', '72', '139', '47']","['0', '0', '0', '0', '0']",[35400000.  8200000.  6780000.  5049144.],"['OTC_ESOCF', 'OTC_CRERF', 'OTC_BAYZF', 'OTC_BAMGF']",m3,[2023],What are the top 4 highest water consumption values (in descending order) for the year 2023 among the following companies in m3?,rank,303,"35400000.0, 8200000.0, 6780000.0, 5049144.0"
187,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['141', '60', '137', '79', '46']","['0', '0', '0', '0', '0']",[  92467.  168709. 3130824.],"['NYSE_AZ', 'NASDAQ_DASTY', 'munich-re']",tCO2e,[2022],Which companies have the 3 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,rank,305,"NYSE_AZ, NASDAQ_DASTY, munich-re"
188,"['NASDAQ_DASTY_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['141', '63', '137', '79', '105']","['0', '0', '0', '0', '0']",71.04,['OTC_ESOCF'],Million metric tons of CO2 equivalents,[2022],What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in Million metric tons of CO2 equivalents?,sup,305,71.04
189,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_BAYZF_2023', 'axa_2023', 'vivendi_2023']","['141', '60', '63', '179', '105']","['0', '0', '0', '0', '0']",1.91,['OTC_BAYZF'],Million metric tons of CO2 equivalents,"[2023, 2022]",Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in Million metric tons of CO2 equivalents?,sup,305,OTC_BAYZF
190,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'deutsche-telekom-ag_2023', 'munich-re_2023', 'prosiebensat1-media_2023']","['117', '381', '46', '47', '64']","['0', '0', '0', '1', '0']",[1.57000e+08 1.22410e+07 2.50916e+05 7.12180e+04],"['NYSE_TTE', 'deutsche-telekom-ag', 'munich-re', 'NASDAQ_DASTY']",MWh,[2023],Which companies have the top 4 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in MWh?,rank,302,"NYSE_TTE, deutsche-telekom-ag, munich-re, NASDAQ_DASTY"
191,"['NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['60', '137', '79', '179', '105']","['0', '0', '0', '0', '0']",[3.28 0.2 ],"['OTC_ESOCF', 'OTC_RWNEF']",million mt CO2e,[2023],Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,rank,305,"OTC_ESOCF, OTC_RWNEF"
192,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'prosiebensat1-media_2023']","['117', '381', '3', '46', '64']","['0', '0', '0', '0', '0']",82766.0,['NASDAQ_DASTY'],,"[2023, 2022]",What is the largest energy consumption from 2022 to 2023 among the following companies?,sup,302,82766.0
193,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_BAYZF_2023', 'axa_2023', 'vivendi_2023']","['141', '60', '63', '179', '105']","['0', '0', '0', '0', '0']",1.91,['OTC_BAYZF'],Million metric tons of CO2 equivalents,"[2023, 2022]",What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in Million metric tons of CO2 equivalents?,sup,305,1.91
194,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_ESOCF_2023', 'vivendi_2023']","['141', '60', '84', '137', '105']","['0', '0', '0', '0', '0']",56530000.0,['OTC_ESOCF'],TCO2eq,[2023],What is the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in TCO2eq?,sup,305,56530000.0
195,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'OTC_CRERF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['310', '132', '72', '139', '47']","['0', '0', '0', '0', '0']",45.2,['OTC_ESOCF'],millions of cu.m,"[2023, 2022]",Which company has the highest water consumption in the years 2023 and 2022 for the following companies in millions of cu.m?,sup,303,OTC_ESOCF
196,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'vivendi_2023']","['141', '60', '84', '63', '105']","['0', '0', '0', '0', '0']",[9720000. 7635784.],"['OTC_BAYZF', 'OTC_ADDDF']",TCO2eq,[2022],What are the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,rank,305,"9720000.0, 7635784.0"
197,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ESOCF_2023', 'munich-re_2023', 'vivendi_2023']","['141', '60', '137', '46', '105']","['0', '0', '0', '0', '0']",[   92467.   168709.   770748.  3130824. 71040000.],"['NYSE_AZ', 'NASDAQ_DASTY', 'vivendi', 'munich-re', 'OTC_ESOCF']",TCO2eq,[2022],What are the 5 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,rank,305,"92467.0, 168709.0, 770748.0, 3130824.0, 71040000.0"
198,"['NYSE_AZ_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'axa_2023', 'vivendi_2023']","['60', '63', '137', '179', '105']","['0', '0', '0', '0', '0']",[  19496.   30490.   37172. 1120000. 5100000.],"['vivendi', 'NYSE_AZ', 'axa', 'OTC_BAYZF', 'OTC_ESOCF']",tCO2e,[2022],Which companies have the 5 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,rank,305,"vivendi, NYSE_AZ, axa, OTC_BAYZF, OTC_ESOCF"
199,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'munich-re_2023']","['117', '3', '46', '374', '47']","['0', '0', '0', '0', '1']",[7.122000e+01 2.509200e+02 1.224100e+04 3.505600e+04 9.160424e+04],"['NASDAQ_DASTY', 'munich-re', 'deutsche-telekom-ag', 'OTC_DPSGY', 'heidelberg-materials']",million kWh,[2023],What are the top 5 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in million kWh?,rank,302,"71.22, 250.92, 12241.0, 35056.0, 91604.24"
200,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ADDDF_2023', 'munich-re_2023', 'vivendi_2023']","['141', '60', '84', '46', '105']","['0', '0', '0', '0', '0']",5894811.0,['OTC_ADDDF'],tCO2e,[2023],Which company has the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tCO2e?,sup,305,OTC_ADDDF
201,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'OTC_CRERF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['310', '132', '72', '139', '47']","['0', '0', '0', '0', '0']",0.43,['munich-re'],millions of cu.m,"[2023, 2022]",What is the smallest water consumption from 2022 to 2023 among the following companies in millions of cu.m?,sup,303,0.43
202,"['OTC_SU_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'munich-re_2023', 'prosiebensat1-media_2023']","['310', '46', '374', '47', '64']","['1', '0', '0', '1', '0']",347068.0,['heidelberg-materials'],TJ,"[2023, 2022]",Which company has the highest energy consumed in the last 2 years among the following companies in TJ?,sup,302,heidelberg-materials
203,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'OTC_SU_2023', 'deutsche-telekom-ag_2023', 'munich-re_2023']","['117', '3', '310', '46', '47']","['0', '0', '1', '0', '1']",[35056.   12241.    1124.33   250.92],"['OTC_DPSGY', 'deutsche-telekom-ag', 'OTC_SU', 'munich-re']",GWh,[2023],Which companies have the top 4 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in GWh?,rank,302,"OTC_DPSGY, deutsche-telekom-ag, OTC_SU, munich-re"
204,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['141', '84', '63', '79', '46']","['0', '0', '0', '0', '0']",[1.11 0.2  0.14 0.01 0.  ],"['OTC_BAYZF', 'OTC_RWNEF', 'OTC_ADDDF', 'munich-re', 'NASDAQ_DASTY']",million mt CO2e,[2023],What are the 5 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,rank,305,"1.11, 0.2, 0.14, 0.01, 0.0"
205,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'axa_2023', 'vivendi_2023']","['84', '63', '137', '179', '105']","['0', '0', '0', '0', '0']",[0.02 0.04 0.14],"['vivendi', 'axa', 'OTC_ADDDF']",MtCO2eq,[2022],What are the 3 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in MtCO2eq?,rank,305,"0.02, 0.04, 0.14"
206,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['141', '84', '63', '79', '46']","['0', '0', '0', '0', '0']",[   3193.   14249.  142457.  200000. 1110000.],"['NASDAQ_DASTY', 'munich-re', 'OTC_ADDDF', 'OTC_RWNEF', 'OTC_BAYZF']",tCO2-eq,[2023],What are the 5 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2-eq?,rank,305,"3193.0, 14249.0, 142457.0, 200000.0, 1110000.0"
207,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'axa_2023']","['60', '84', '63', '137', '179']","['0', '0', '0', '0', '0']",5100000.0,['OTC_ESOCF'],tCO2e,[2022],What is the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in tCO2e?,sup,305,5100000.0
208,"['NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['60', '137', '79', '179', '105']","['0', '0', '0', '0', '0']",[0.02 0.04 0.11 0.2  3.28],"['vivendi', 'axa', 'NYSE_AZ', 'OTC_RWNEF', 'OTC_ESOCF']",million mt CO2e,[2023],What are the 5 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,rank,305,"0.02, 0.04, 0.11, 0.2, 3.28"
209,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'axa_2023']","['60', '84', '63', '137', '179']","['0', '0', '0', '0', '0']",[5100000. 1120000.  142293.   37172.   30490.],"['OTC_ESOCF', 'OTC_BAYZF', 'OTC_ADDDF', 'axa', 'NYSE_AZ']",tCO2eq,[2022],What are the 5 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in tCO2eq?,rank,305,"5100000.0, 1120000.0, 142293.0, 37172.0, 30490.0"
210,"['NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['60', '137', '79', '179', '105']","['0', '0', '0', '0', '0']",[3.28 0.2 ],"['OTC_ESOCF', 'OTC_RWNEF']",million mt CO2e,[2023],What are the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in million mt CO2e?,rank,305,"3.28, 0.2"
211,"['NYSE_TTE_2023', 'OTC_BAMGF_2023', 'OTC_CRERF_2023', 'heidelberg-materials_2023', 'vivendi_2023']","['387', '311', '79', '358', '140']","['3', '0', '0', '0', '0']",953100.0,['heidelberg-materials'],t,"[2023, 2022]",Which company has the highest amount of waste generated in the years 2023 and 2022 among the following companies in t?,sup,306,heidelberg-materials
212,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023']","['60', '84', '137', '79', '179']","['0', '0', '0', '0', '0']",[21598. 21779. 31774.],"['axa', 'OTC_ADDDF', 'NYSE_AZ']",tCO2e,[2023],What are the 3 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tCO2e?,rank,305,"21598.0, 21779.0, 31774.0"
214,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'vivendi_2023']","['60', '84', '63', '137', '105']","['0', '0', '0', '0', '0']",[5100000. 1120000.  142293.],"['OTC_ESOCF', 'OTC_BAYZF', 'OTC_ADDDF']",TCO2eq,[2022],Which companies have the 3 highest values of market-based scope 2 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,rank,305,"OTC_ESOCF, OTC_BAYZF, OTC_ADDDF"
215,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'OTC_CRERF_2023', 'OTC_ESOCF_2023', 'munich-re_2023']","['310', '132', '72', '139', '47']","['0', '0', '0', '0', '0']",[ 0.43  5.05  6.78  8.2  35.4 ],"['munich-re', 'OTC_BAMGF', 'OTC_BAYZF', 'OTC_CRERF', 'OTC_ESOCF']",million cubic meters,[2023],What are the top 5 lowest water consumption values (in ascending order) for the year 2023 among the following companies in million cubic meters?,rank,303,"0.43, 5.05, 6.78, 8.2, 35.4"
216,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'prosiebensat1-media_2023']","['117', '3', '46', '374', '64']","['0', '0', '0', '0', '0']",347068.0,['heidelberg-materials'],,"[2023, 2022]",What is the largest energy consumption from 2022 to 2023 among the following companies?,sup,302,347068.0
217,"['NASDAQ_DASTY_2023', 'NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'vivendi_2023']","['141', '60', '84', '63', '105']","['0', '0', '0', '0', '0']",[9720000. 7635784.],"['OTC_BAYZF', 'OTC_ADDDF']",TCO2eq,[2022],Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in TCO2eq?,rank,305,"OTC_BAYZF, OTC_ADDDF"
218,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_ESOCF_2023', 'munich-re_2023', 'vivendi_2023']","['141', '84', '137', '46', '105']","['0', '0', '0', '0', '0']",[3.4510e+07 3.3093e+04 2.1779e+04 1.0291e+04 4.1780e+03],"['OTC_ESOCF', 'munich-re', 'OTC_ADDDF', 'vivendi', 'NASDAQ_DASTY']",TCO2eq,[2023],Which companies have the 5 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,rank,305,"OTC_ESOCF, munich-re, OTC_ADDDF, vivendi, NASDAQ_DASTY"
220,"['OTC_DPSGY_2023', 'OTC_SU_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023', 'prosiebensat1-media_2023']","['3', '310', '46', '374', '64']","['0', '1', '0', '0', '0']",33090.0,['prosiebensat1-media'],MWh,"[2023, 2022]",What is the lowest energy consumption over the last 2 years among the following companies in MWh?,sup,302,33090.0
221,"['NYSE_AZ_2023', 'OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['60', '137', '79', '179', '105']","['0', '0', '0', '0', '0']",[3280000.  200000.  112228.],"['OTC_ESOCF', 'OTC_RWNEF', 'NYSE_AZ']",tCO2eq,[2023],Which companies have the 3 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2eq?,rank,305,"OTC_ESOCF, OTC_RWNEF, NYSE_AZ"
223,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'axa_2023']","['60', '84', '63', '137', '179']","['0', '0', '0', '0', '0']",4.51,['OTC_ESOCF'],Million metric tons of CO2 equivalents,[2023],What is the maximum amount of market-based scope 2 GHG emissions in 2023 among the following companies in Million metric tons of CO2 equivalents?,sup,305,4.51
