Unnamed: 0,pdf name,page nbr,table nbr,answer_value,answer_company,unit,years,question,question_type_ext,gri,value
138,"['NYSE_TTE_2023', 'OTC_DPSGY_2023', 'heidelberg-materials_2023', 'munich-re_2023', 'prosiebensat1-media_2023']","['381', '3', '374', '47', '64']","['0', '0', '0', '1', '0']",66.35,['prosiebensat1-media'],GWh,"[2023, 2022]",What is the lowest energy consumption over the last 2 years among the following companies in GWh?,multistep_sup,302,66.35
139,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'OTC_SU_2023', 'heidelberg-materials_2023', 'prosiebensat1-media_2023']","['117', '3', '310', '374', '64']","['0', '0', '1', '0', '0']",84.0,['NASDAQ_DASTY'],,"[2023, 2022]",Which company has the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,multistep_sup,302,NASDAQ_DASTY
140,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'OTC_SU_2023', 'heidelberg-materials_2023', 'vivendi_2023']","['141', '387', '309', '358', '140']","['0', '3', '0', '0', '0']",[2.   3.59 6.16],"['heidelberg-materials', 'NASDAQ_DASTY', 'OTC_SU']",,[2022],Which companies have the 3 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,multistep_rank,306,"heidelberg-materials, NASDAQ_DASTY, OTC_SU"
141,"['NYSE_TTE_2023', 'OTC_BAMGF_2023', 'OTC_CRERF_2023', 'OTC_SU_2023', 'heidelberg-materials_2023']","['387', '311', '79', '309', '358']","['3', '0', '0', '0', '0']",873.13,['OTC_BAMGF'],kt,"[2023, 2022]",Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in kt?,multistep_sup,306,OTC_BAMGF
142,"['NASDAQ_DASTY_2023', 'heidelberg-materials_2023', 'munich-re_2023', 'prosiebensat1-media_2023', 'terna_2023']","['117', '374', '47', '64', '287']","['0', '0', '1', '0', '1']",20.01,['munich-re'],,"[2023, 2022]",Which company has the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,multistep_sup,302,munich-re
143,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'axa_2023', 'terna_2023']","['60', '84', '63', '179', '286']","['0', '0', '0', '0', '0']",1.22,[],,"[2023, 2022]",What is the average percentage variation of direct GHG emissions from 2022 to 2023 among the following companies?,multistep_mean,305,1.22
144,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'heidelberg-materials_2023', 'terna_2023', 'vivendi_2023']","['141', '387', '358', '295', '140']","['0', '3', '0', '0', '0']",88018.92,[],tons,"[2023, 2022]",What is the average amount of hazardous waste obtained by summing the values related to the years 2023 and 2022 among the following companies in tons?,multistep_mean,306,88018.92
145,"['NYSE_TTE_2023', 'OTC_BAMGF_2023', 'OTC_CRERF_2023', 'heidelberg-materials_2023', 'terna_2023']","['387', '311', '79', '358', '295']","['3', '0', '0', '0', '0']",873133.5,['OTC_BAMGF'],t,"[2023, 2022]",What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in t?,multistep_sup,306,873133.5
146,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'OTC_SU_2023', 'heidelberg-materials_2023', 'terna_2023']","['141', '387', '309', '358', '295']","['0', '3', '0', '0', '0']",158.22,['terna'],,[2023],Which company has the highest percentage of hazardous compared to non-hazardous waste produced in 2023 among the following companies?,multistep_sup,306,terna
147,"['NASDAQ_DASTY_2023', 'NYSE_TTE_2023', 'OTC_SU_2023', 'heidelberg-materials_2023', 'terna_2023']","['141', '387', '309', '358', '295']","['0', '3', '0', '0', '0']",158.22,['terna'],,[2023],What is the highest percentage of hazardous compared to non-hazardous waste produced in 2023 among the following companies?,multistep_sup,306,158.22
148,"['NYSE_TTE_2023', 'OTC_DPSGY_2023', 'OTC_SU_2023', 'heidelberg-materials_2023', 'prosiebensat1-media_2023']","['381', '3', '310', '374', '64']","['0', '0', '1', '0', '0']",30.45,[],,[2023],What is the average percentage of energy consumption from renewable sources in 2023 among the following companies?,multistep_mean,302,30.45
149,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'OTC_SU_2023', 'heidelberg-materials_2023', 'prosiebensat1-media_2023']","['117', '3', '310', '374', '64']","['0', '0', '1', '0', '0']",84.0,['NASDAQ_DASTY'],,[2023],What is the largest percentage of energy consumption from renewable sources in 2023 among the following companies?,multistep_sup,302,84.0
