Unnamed: 0,pdf name,page nbr,table nbr,answer_value,answer_company,unit,years,question,question_type_ext,gri,value
207,"['OTC_RWNEF_2023', 'munich-re_2023', 'vivendi_2023']","['79', '46', '105']","['0', '0', '0']",23.8,['OTC_RWNEF'],million mt CO2e,[2022],What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in million mt CO2e?,sup,305,23.8
209,"['OTC_DPSGY_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023']","['3', '46', '374']","['0', '0', '0']",[329775.  126201.6],"['heidelberg-materials', 'OTC_DPSGY']",TJ,[2023],What are the top 2 highest values of energy consumed in 2023 (sorted in descending order) among the following companies in TJ?,rank,302,"329775.0, 126201.6"
210,"['OTC_BAYZF_2023', 'OTC_ESOCF_2023', 'vivendi_2023']","['63', '137', '105']","['0', '0', '0']",[0.02 1.12],"['vivendi', 'OTC_BAYZF']",Million metric tons of CO2 equivalents,[2022],What are the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"0.02, 1.12"
211,"['OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['63', '79', '46']","['0', '0', '0']",[0.01 0.2 ],"['munich-re', 'OTC_RWNEF']",Million metric tons of CO2 equivalents,[2023],Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"munich-re, OTC_RWNEF"
213,"['NASDAQ_DASTY_2023', 'deutsche-telekom-ag_2023', 'munich-re_2023']","['117', '46', '47']","['0', '0', '1']",13253000,['deutsche-telekom-ag'],MWh,"[2023, 2022]",Which company has the highest energy consumed in the last 2 years among the following companies in MWh?,sup,302,deutsche-telekom-ag
214,"['OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['137', '79', '105']","['0', '0', '0']",[0.02 0.2  3.28],"['vivendi', 'OTC_RWNEF', 'OTC_ESOCF']",MtCO2eq,[2023],Which companies have the 3 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in MtCO2eq?,rank,305,"vivendi, OTC_RWNEF, OTC_ESOCF"
215,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'axa_2023']","['84', '63', '179']","['0', '0', '0']",1910000.0,['OTC_BAYZF'],tons CO2e,"[2023, 2022]",What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tons CO2e?,sup,305,1910000.0
217,"['OTC_SU_2023', 'deutsche-telekom-ag_2023', 'heidelberg-materials_2023']","['310', '46', '374']","['1', '0', '0']",363226.0,['heidelberg-materials'],TJ,"[2023, 2022, 2021]",Which company has the highest energy consumed in the last 3 years among the following companies in TJ?,sup,302,heidelberg-materials
218,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'munich-re_2023']","['141', '84', '46']","['0', '0', '0']",6059047.0,['OTC_ADDDF'],tCO2e,[2023],Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in tCO2e?,sup,305,OTC_ADDDF
219,"['OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['79', '179', '105']","['0', '0', '0']",[ 22042.  42423. 200000.],"['vivendi', 'axa', 'OTC_RWNEF']",TCO2eq,[2023],Which companies have the 3 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in TCO2eq?,rank,305,"vivendi, axa, OTC_RWNEF"
220,"['NYSE_AZ_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023']","['60', '63', '137']","['0', '0', '0']",53070000.0,['OTC_ESOCF'],tCO2e,"[2023, 2022]",What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2e?,sup,305,53070000.0
223,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'vivendi_2023']","['141', '84', '105']","['0', '0', '0']",7635784.0,['OTC_ADDDF'],tons CO2e,[2022],What is the maximum amount of GHG emissions Scope 3 in 2022 among the following companies in tons CO2e?,sup,305,7635784.0
224,"['OTC_DPSGY_2023', 'OTC_SU_2023', 'prosiebensat1-media_2023']","['3', '310', '64']","['0', '1', '0']",[3.30900e+01 1.12433e+03 3.50560e+04],"['prosiebensat1-media', 'OTC_SU', 'OTC_DPSGY']",million kWh,[2023],Which companies have the top 3 highest values of energy consumed in 2023 (sorted in ascending order) among the following companies in million kWh?,rank,302,"prosiebensat1-media, OTC_SU, OTC_DPSGY"
226,"['OTC_SU_2023', 'heidelberg-materials_2023', 'prosiebensat1-media_2023']","['310', '374', '64']","['1', '0', '0']",33.09,['prosiebensat1-media'],GWh,"[2023, 2022]",What is the lowest energy consumption over the last 2 years among the following companies in GWh?,sup,302,33.09
228,"['NASDAQ_DASTY_2023', 'OTC_BAYZF_2023', 'vivendi_2023']","['141', '63', '105']","['0', '0', '0']",9180000.0,['OTC_BAYZF'],tCO2-eq,[2023],Which company has the maximum amount of GHG emissions Scope 3 in 2023 among the following companies in tCO2-eq?,sup,305,OTC_BAYZF
229,"['NYSE_TTE_2023', 'OTC_SU_2023', 'vivendi_2023']","['387', '309', '140']","['3', '0', '0']",[322000. 123311.],"['NYSE_TTE', 'OTC_SU']",tons,[2022],Which companies have the 2 highest amounts of non-hazardous waste produced in 2022 (sorted in descending order) among the following companies in tons?,rank,306,"NYSE_TTE, OTC_SU"
230,"['NYSE_AZ_2023', 'axa_2023', 'vivendi_2023']","['60', '179', '105']","['0', '0', '0']",[22042. 42423.],"['vivendi', 'axa']",tCO2eq,[2023],What are the 2 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tCO2eq?,rank,305,"22042.0, 42423.0"
231,"['OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'axa_2023']","['137', '79', '179']","['0', '0', '0']",0.04,['axa'],MtCO2eq,"[2023, 2022]",What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in MtCO2eq?,sup,305,0.04
234,"['OTC_RWNEF_2023', 'munich-re_2023', 'vivendi_2023']","['79', '46', '105']","['0', '0', '0']",85400000.0,['OTC_RWNEF'],tCO2e,"[2023, 2022]",What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tCO2e?,sup,305,85400000.0
235,"['NYSE_AZ_2023', 'OTC_ESOCF_2023', 'axa_2023']","['60', '137', '179']","['0', '0', '0']",42423.0,['axa'],tCO2eq,"[2023, 2022]",What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in tCO2eq?,sup,305,42423.0
236,"['OTC_SU_2023', 'heidelberg-materials_2023', 'prosiebensat1-media_2023']","['310', '374', '64']","['1', '0', '0']",33.09,['prosiebensat1-media'],GWh,"[2023, 2022]",Which company has the lowest energy consumption over the last 2 years among the following companies in GWh?,sup,302,prosiebensat1-media
237,"['NASDAQ_DASTY_2023', 'OTC_SU_2023', 'deutsche-telekom-ag_2023']","['117', '310', '46']","['0', '1', '0']",1201276,['OTC_SU'],,"[2023, 2022]",Which company has the largest energy consumption from 2022 to 2023 among the following companies?,sup,302,OTC_SU
238,"['NYSE_AZ_2023', 'OTC_BAYZF_2023', 'vivendi_2023']","['60', '63', '105']","['0', '0', '0']",[1890000.   31774.],"['OTC_BAYZF', 'NYSE_AZ']",TCO2eq,[2023],What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,rank,305,"1890000.0, 31774.0"
239,"['OTC_ESOCF_2023', 'axa_2023', 'vivendi_2023']","['137', '179', '105']","['0', '0', '0']",22042.0,['vivendi'],TCO2eq,"[2023, 2022]",Which company has the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in TCO2eq?,sup,305,vivendi
241,"['NASDAQ_DASTY_2023', 'OTC_DPSGY_2023', 'heidelberg-materials_2023']","['117', '3', '374']","['0', '0', '0']",347068,['heidelberg-materials'],,"[2023, 2022]",Which company has the largest energy consumption from 2022 to 2023 among the following companies?,sup,302,heidelberg-materials
243,"['OTC_ADDDF_2023', 'munich-re_2023', 'vivendi_2023']","['84', '46', '105']","['0', '0', '0']",[10291. 21779. 33093.],"['vivendi', 'OTC_ADDDF', 'munich-re']",tons CO2e,[2023],Which companies have the 3 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,rank,305,"vivendi, OTC_ADDDF, munich-re"
244,"['OTC_BAMGF_2023', 'OTC_CRERF_2023', 'OTC_ESOCF_2023']","['310', '72', '139']","['0', '0', '0']",[35.4   8.2   5.05],"['OTC_ESOCF', 'OTC_CRERF', 'OTC_BAMGF']",millions of m3,[2023],What are the top 3 highest water consumption values (in descending order) for the year 2023 among the following companies in millions of m3?,rank,303,"35.4, 8.2, 5.05"
247,"['NYSE_AZ_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023']","['60', '63', '79']","['0', '0', '0']",[23.8   9.72],"['OTC_RWNEF', 'OTC_BAYZF']",Million metric tons of CO2 equivalents,[2022],Which companies have the 2 highest values of scope 3 GHG emissions produced in 2022 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"OTC_RWNEF, OTC_BAYZF"
248,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'munich-re_2023']","['310', '132', '47']","['0', '0', '0']",6780000.0,['OTC_BAYZF'],m3,"[2023, 2022]",What is the highest water consumption in the years 2023 and 2022 for the following companies in m3?,sup,303,6780000.0
249,"['OTC_BAMGF_2023', 'OTC_CRERF_2023', 'vivendi_2023']","['311', '79', '140']","['0', '0', '0']",927880.0,['OTC_BAMGF'],tons,"[2023, 2022]",What is the highest amount of waste generated in the years 2023 and 2022 among the following companies in tons?,sup,306,927880.0
250,"['OTC_ESOCF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['137', '79', '46']","['0', '0', '0']",[61900000. 34510000.],"['OTC_RWNEF', 'OTC_ESOCF']",tCO2e,[2023],What are the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in tCO2e?,rank,305,"61900000.0, 34510000.0"
252,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'axa_2023']","['84', '63', '179']","['0', '0', '0']",1910000.0,['OTC_BAYZF'],tons CO2e,"[2023, 2022]",Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in tons CO2e?,sup,305,OTC_BAYZF
253,"['NYSE_AZ_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['60', '79', '105']","['0', '0', '0']",[0.02 0.11 0.2 ],"['vivendi', 'NYSE_AZ', 'OTC_RWNEF']",million mt CO2e,[2023],Which companies have the 3 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,rank,305,"vivendi, NYSE_AZ, OTC_RWNEF"
254,"['OTC_ADDDF_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['84', '79', '105']","['0', '0', '0']",85.4,['OTC_RWNEF'],million mt CO2e,"[2023, 2022]",What is the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in million mt CO2e?,sup,305,85.4
255,"['OTC_BAYZF_2023', 'OTC_CRERF_2023', 'OTC_ESOCF_2023']","['132', '72', '139']","['0', '0', '0']",6.66,['OTC_BAYZF'],million cubic meters,"[2023, 2022]",What is the smallest water consumption from 2022 to 2023 among the following companies in million cubic meters?,sup,303,6.66
256,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'munich-re_2023']","['84', '63', '46']","['0', '0', '0']",[1110000.  142457.],"['OTC_BAYZF', 'OTC_ADDDF']",tCO2e,[2023],Which companies have the 2 highest values of scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in tCO2e?,rank,305,"OTC_BAYZF, OTC_ADDDF"
257,"['OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'munich-re_2023']","['63', '79', '46']","['0', '0', '0']",[0.01 0.2 ],"['munich-re', 'OTC_RWNEF']",Million metric tons of CO2 equivalents,[2023],What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"0.01, 0.2"
258,"['NASDAQ_DASTY_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023']","['141', '63', '79']","['0', '0', '0']",[0.  0.2],"['NASDAQ_DASTY', 'OTC_RWNEF']",Million metric tons of CO2 equivalents,[2023],What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"0.0, 0.2"
260,"['OTC_BAYZF_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['63', '79', '105']","['0', '0', '0']",[61.9   1.89],"['OTC_RWNEF', 'OTC_BAYZF']",Million metric tons of CO2 equivalents,[2023],Which companies have the 2 highest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in descending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"OTC_RWNEF, OTC_BAYZF"
261,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'OTC_ESOCF_2023']","['84', '63', '137']","['0', '0', '0']",53.07,['OTC_ESOCF'],Million metric tons of CO2 equivalents,"[2023, 2022]",Which company has the highest direct GHG emissions (Scope 1) produced in the years 2023 and 2022 among the following companies in Million metric tons of CO2 equivalents?,sup,305,OTC_ESOCF
262,"['NASDAQ_DASTY_2023', 'OTC_BAYZF_2023', 'vivendi_2023']","['141', '63', '105']","['0', '0', '0']",[ 168709.  770748. 9720000.],"['NASDAQ_DASTY', 'vivendi', 'OTC_BAYZF']",TCO2eq,[2022],What are the 3 lowest values of scope 3 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in TCO2eq?,rank,305,"168709.0, 770748.0, 9720000.0"
266,"['NASDAQ_DASTY_2023', 'OTC_ADDDF_2023', 'OTC_RWNEF_2023']","['141', '84', '79']","['0', '0', '0']",[  3193. 142457.],"['NASDAQ_DASTY', 'OTC_ADDDF']",tons CO2e,[2023],What are the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,rank,305,"3193.0, 142457.0"
267,"['NYSE_TTE_2023', 'OTC_SU_2023', 'vivendi_2023']","['387', '309', '140']","['3', '0', '0']",[322000. 123311.],"['NYSE_TTE', 'OTC_SU']",tons,[2022],What are the 2 highest amounts of non-hazardous waste produced in 2022 (sorted in descending order) among the following companies in tons?,rank,306,"322000.0, 123311.0"
268,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'axa_2023']","['60', '84', '179']","['0', '0', '0']",[30490. 37172.],"['NYSE_AZ', 'axa']",tons CO2e,[2022],What are the 2 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tons CO2e?,rank,305,"30490.0, 37172.0"
270,"['NYSE_AZ_2023', 'OTC_ADDDF_2023', 'OTC_ESOCF_2023']","['60', '84', '137']","['0', '0', '0']",[  30490.  142293. 5100000.],"['NYSE_AZ', 'OTC_ADDDF', 'OTC_ESOCF']",tCO2e,[2022],What are the 3 lowest values of market-based scope 2 GHG emissions produced in 2022 (sorted in ascending order) among the following companies in tCO2e?,rank,305,"30490.0, 142293.0, 5100000.0"
271,"['OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['79', '179', '105']","['0', '0', '0']",[200000.  42423.],"['OTC_RWNEF', 'axa']",TCO2eq,[2023],Which companies have the 2 highest values of location-based scope 2 GHG emissions produced in 2023 (sorted in descending order) among the following companies in TCO2eq?,rank,305,"OTC_RWNEF, axa"
272,"['OTC_ESOCF_2023', 'axa_2023', 'vivendi_2023']","['137', '179', '105']","['0', '0', '0']",22042.0,['vivendi'],TCO2eq,"[2023, 2022]",What is the lowest location-based scope 2 GHG emissions in the last 2 years among the following companies in TCO2eq?,sup,305,22042.0
274,"['OTC_ADDDF_2023', 'OTC_BAYZF_2023', 'vivendi_2023']","['84', '63', '105']","['0', '0', '0']",1120000.0,['OTC_BAYZF'],tons CO2e,[2022],Which company has the maximum amount of market-based scope 2 GHG emissions in 2022 among the following companies in tons CO2e?,sup,305,OTC_BAYZF
275,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'OTC_CRERF_2023']","['310', '132', '72']","['0', '0', '0']",[5.05 6.78],"['OTC_BAMGF', 'OTC_BAYZF']",millions of cu.m,[2023],Which companies have the top 2 lowest water consumption values (in ascending order) for the year 2023 among the following companies in millions of cu.m?,rank,303,"OTC_BAMGF, OTC_BAYZF"
277,"['NASDAQ_DASTY_2023', 'OTC_BAYZF_2023', 'OTC_RWNEF_2023']","['141', '63', '79']","['0', '0', '0']",[0.  0.2],"['NASDAQ_DASTY', 'OTC_RWNEF']",Million metric tons of CO2 equivalents,[2023],Which companies have the 2 lowest values of scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,rank,305,"NASDAQ_DASTY, OTC_RWNEF"
278,"['OTC_ADDDF_2023', 'munich-re_2023', 'vivendi_2023']","['84', '46', '105']","['0', '0', '0']",[10291. 21779. 33093.],"['vivendi', 'OTC_ADDDF', 'munich-re']",tons CO2e,[2023],What are the 3 lowest values of direct GHG emissions (Scope 1) produced in 2023 (sorted in ascending order) among the following companies in tons CO2e?,rank,305,"10291.0, 21779.0, 33093.0"
279,"['NYSE_AZ_2023', 'OTC_RWNEF_2023', 'vivendi_2023']","['60', '79', '105']","['0', '0', '0']",[0.02 0.11 0.2 ],"['vivendi', 'NYSE_AZ', 'OTC_RWNEF']",million mt CO2e,[2023],What are the 3 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in million mt CO2e?,rank,305,"0.02, 0.11, 0.2"
280,"['OTC_BAMGF_2023', 'OTC_BAYZF_2023', 'munich-re_2023']","['310', '132', '47']","['0', '0', '0']",6780000.0,['OTC_BAYZF'],m3,"[2023, 2022]",Which company has the highest water consumption in the years 2023 and 2022 for the following companies in m3?,sup,303,OTC_BAYZF
281,"['OTC_RWNEF_2023', 'axa_2023', 'vivendi_2023']","['79', '179', '105']","['0', '0', '0']",[ 22042.  42423. 200000.],"['vivendi', 'axa', 'OTC_RWNEF']",TCO2eq,[2023],What are the 3 lowest values of location-based scope 2 GHG emissions produced in 2023 (sorted in ascending order) among the following companies in TCO2eq?,rank,305,"22042.0, 42423.0, 200000.0"
