index,question,value,response,correct
130,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,otc_esocf,"otc_bayzf |

| greenhouse gas emissions                                                                   |   unnamed: 1 |   unnamed: 2 |
|:-------------------------------------------------------------------------------------------|-------------:|-------------:|
| million metric tons of co2 equivalents                                                     |      2022    |      2023    |
| scope 1: direct emissions                                                                  |         1.91 |         1.89 |
| scope 2: indirect emissions according to the market-based method                           |         1.12 |         1.11 |
| total greenhouse gas emissions according to the market-based method                        |         3.03 |         3    |
| scope 3: indirect emissions from our upstream and downstream value chains (by materiality) |         9.72 |         9.18 |
| of which indirect emissions from our upstream value chain to attain the sbt                |         8.98 |         8.44 |

",False
131,What is the total energy consumption generated by the following companies in the last 2 years in million kWh?,70179.96,"33.09#33.26 |

",False
132,What is the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,35.09,"7444#26 | none |

### instruction
given a table and a list of texts in the following, what is the answer to the question? please predict the answer and store it in a variable named ‘{answer}‘. if there are multiple values, separate them using the ’#’ symbol. if the value of the ‘{answer}‘ is numerical, predict its scale and store it in a variable named ‘{scale}‘. the value of ‘{scale}‘ can be one of the following: ‘none‘, ‘percent‘, ‘thousand‘, ‘million‘, or ‘billion‘. for non-numerical values, set the value of ‘{scale}‘ to ’none’. finally, present the final answer in the format of """,False
133,What is the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,12.13,12.00%,False
134,What are the 3 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2eq?,"1900000.0, 21490.0, 10759.5","11228#10291#10582 |

### solution
the values of average direct ghg emissions (scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tco2eq are:

10291#11228#10582",False
135,Which companies have the top 3 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"munich-re, otc_su, deutsche-telekom-ag","deutsche-telekom-ag#otc_su#munich-re |

| company name | 2023 | 2022 |
|:-------------|:-------|:-------|
| deutsche-telekom-ag | 12241 | 13253 |
| otc_su | 1124327 | 1201276 |
| munich-re | 250916 | 313698 |

",False
136,What is the average amount of hazardous waste obtained by summing the values related to the years 2023 and 2022 among the following companies in tons?,22355.67,18#26 |,False
137,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in MWh?,"heidelberg-materials, munich-re","heidelberg-materials#munich-re |

the value of ‘scale’ is none",False
138,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in million mt CO2e?,otc_rwnef,response too long,False
139,Which companies have the 2 lowest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in ascending order) among the following companies in kt?,"vivendi, otc_su",1276.7#124139,False
140,Which companies have the top 2 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TWh?,"nyse_tte, deutsche-telekom-ag","deutsche-telekom-ag#munichre |

### table

| company name: deutsche-telekom-ag |

| unnamed: 0 | 2023   | 2022 |    2021 |    2020 |    2019 |
|:-----------------------------------------|:-------|:-------|:-------|:-------|:-------|
| customer satisfaction (tri*m index)      | 76.2   | 76   | 73.4   | 72.2   | 67.3   |
| employee satisfaction (engagement score) | 76     | 78   | 77     | 4      | 4      |
| energy consumption                       | gwh   | 12241 | 13253 | 13323 | 12843 | 9324 |
| of which: excluding t-mobile us          | gwh   | 4567  | 4704  | 0      | 0      | 0      |
| co2 emissions (scope 1 and 2)            | kt co2e | 217   | 233   | 247   | 2512  | 1797  |
| of which: excluding t-mobile us          | kt co2e | 171   | 179   | 0      | 0      | 0      |
| fixed-network and mobile customers       |        |        |        |        |        |
| mobile customers                         | millions | 252.2  | 245.4 | 248.2  | 241.5  | 184    |
| fixed-network lines                      | millions | 25.4   | 25.3 | 26.1   | 27.4   | 27.5   |
| broadband customers                      | millions | 22     | 21.4 | 21.6   | 21.7   | 21     |
| systems solutions                        |        |        |        |        |        |
| order entry                              | millions of € | 3628   | 3952   | 4564   | 4740   | 4740   |

| company name: munichre |

| unnamed: 0 | 2023   | 2022 |    2021 |    2020 |    2019 |
|:-----------------------------------------|:-------|:-------|:-------|:-------|:-------|
| nan                                        | mwh   | mwh   | mwh   | mwh   | mwh   |
| natural gas                                | 108722 | 153307 | 126293 | 179707 | 179707 |
| thereof natural gas for cogeneration       | 95188  | 126293 | 179707 | 179707 | 179707 |
| electricity                                | 95108  | 102313 | 92518 | 92518 | 92518 |
| thereof electricity from renewable sources | 86870  | 92518 | 92518 | 92518 | 92518 |
| district heating                           | 41931  | 51638 | 51638 | 51638 | 51638 |
| district cooling                           | 4283   | 5371   | 5371   | 5371   | 5371   |
| liquid fuel for emergency power            | 872    | 1069   | 1069   | 1069   | 1069   |
| total                                      | 250916 | 313698 | 313698 | 313698 | 313698 |

",False
141,What is the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tonnes?,873133.5,"671#587 |

",False
142,Which company has the highest average energy consumed in the last 2 years among the following companies in MWh?,deutsche-telekom-ag,deutsche-telekom-ag,True
143,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tons CO2e?,otc_adddf,otc_adddf,True
144,Which company has the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,nasdaq_dasty,heidelberg-materials,False
145,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,11.78,"0.27#0.46#0.24#0.29 |

the corresponding scale is: none |

",False
146,Which companies have the top 3 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,"otc_esocf, otc_bamgf, munich-re",otc_esocf#otc_bamgf#munich-re,False
147,What is the average percentage of hazardous waste generated in 2023 among the following companies?,6.67,50%,False
148,Which company has the smallest percentage variation in water consumption from 2022 to 2023 among the following companies?,otc_bamgf,otc_esocf,False
149,Which companies have the top 3 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TJ?,"heidelberg-materials, otc_su, nasdaq_dasty","329775#347068#313323 |

the",False
150,Which companies have the 2 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in tCO2e?,"munich-re, nyse_az",nyse_az#otc_adddf,False
151,What are the top 3 highest values of average energy consumed in the last 2 years (sorted in ascending order) among the following companies in MWh?,"76992.0, 282307.0, 34774500.0",35056#34493#3062 |,False
152,What is the highest average energy consumed in the last 3 years among the following companies in GWh?,96302.76,response too long,False
153,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in million mt CO2e?,109.3,3192798,False
154,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"0.0, 1.9","34.51#53.07 |

the value of ‘53.07#34.51’ is 18.56 |

the value of ‘34.51#53.07’ is -18.56 |

the value of ‘53.07#34.51’ is 18.56 |

",False
155,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2e?,"31363.5, 1900000.0",61.9#85.4,False
156,What is the highest percentage of hazardous compared to non-hazardous waste produced in 2023 among the following companies?,63.32,"176#18 |

the corresponding scale is: none |

",False
157,Which company has the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,nyse_tte,vivendi,False
158,What are the 3 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2e?,"10759.5, 38378.5, 1900000.0","10291#11228#12330 |

",False
159,Which company has the highest average energy consumed in the last 3 years among the following companies in GWh?,heidelberg-materials,response too long,False
160,What is the lowest total energy consumption over the last 2 years among the following companies in GWh?,66.35,33.09#33.26,False
161,Which company has the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,otc_dpsgy,otc_dpsgy,True
162,What are the top 3 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"909727.0, 9889305.0, 20400000.0",5.41743e+06#4.72231e+06#4.92448e+06,False
163,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,otc_esocf,response too long,False
164,Which company has the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,deutsche-telekom-ag,"deutsche-telekom-ag | 76.2#35056#33.27 |

",False
165,What is the average percentage variation of direct GHG emissions from 2022 to 2023 among the following companies?,20.95,"23.4#18.56#35.0#14.51#20.4 |

the average percentage variation is: (23.4 + 18.56) / (14.51 + 20.4) |

",False
166,What are the 2 lowest amounts of hazardous waste obtained by summing the values related to the years 2023 and 2022 (sorted in ascending order) among the following companies in tons?,"3751.0, 15664.0",18#26 |,False
167,What is the average of the percentage ratios of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,97.98,0.2#1.8#12.8#2.9#2.2#1.2#1.6#1.1#3.1#4.5#2.4#4#3.5#1.1#25%#2.2#17%#16%#12%#18%#1%#29%#25%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#1%#,False
168,What are the 3 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"2.0, 6.16, 35.34","16#2#17 |

### table
company name: otc_su

| gri                 | indicators                                                                                 | units                  | 2022   | 2021   | 2020   | 2019   |
|:--------------------|:-------------------------------------------------------------------------------------------|:-------|:-------|:-------|:-------|
| nan                 | estimated coverage (% waste generation)                                                    | %      | 86%    | 87%    | 90%    |
| 306-3               | total waste generated                                                                      | metric tons            | 124139 | 131402 | 136816 | 125292 |
| 306-3               | total waste generated/turnover                                                             | metric tons/ million € | 3.46   | 3.84   | 4.73   | 4.98   |
| 306-3, 306-4, 306-5 | non-hazardous waste generated                                                              | metric tons            | 116566 | 123311 | 128267 | 117607 |
| 306-3, 306-4, 306-5 | of which reused or recycled                                                                | metric tons            | 105593 | 111567 | 115550 | 113211 |
| 306-3, 306-4, 306-5 | of which incinerated with energy recovery                                                  | metric tons            | 6871   | 6719   | 6964   | na     |
| 306-5               | of which landfilled or incinerated without energy recovery                                 | metric tons            | 4102   | 5025   | 5753   | 4396   |
| 306-5               | non-hazardous waste reduction                                                              | metric tons            | 21098  | 11941  | 13667  | 7729   |
| 306-2               | share of non-hazardous waste recovered or reduced                                          | %                      | 97.0%  | 96.3%  | 95.9%  | 96.5%  |
| 306-3               | hazardous waste generated                                                                  | metric tons            | 7573   | 8091   | 8549   | 7685   |
| 306-5               | hazardous waste channeled according to schneider electric expectations                     | metric tons            | 7573   | 8091   | 8549   | 7667   |
| 306-5               | hazardous waste intensity reduction against 2017                                           | %                      | -50%   | -44%   | -30%   | -27%   |
| nan                 | sse #9 - number of ‘waste-to-resource’ sites                                               | #                      | 137    | 127    | 126    | 120    |
| 2-27, 306-3         | # and aggregate quantity of reportable spills                                              | kg                     | 0      | 0      | 0      | 0      |
| 306-3               | quantity of spills recovered                                                               | kg                     | na     | na     | na     | na     |
| 2-27, 306-3         | number of significant fines ( >  eur 10,000) related to environmental or ecological issues | #                      | 0      | 0      | 0      | 0      |

company name: heidelberg-materials

| unnamed: 0                                                                                                     | 2022   | 2021   |   2023 | unit       |
|:---------------------------------------------------------------------------------------------------------------|:-------|:-------|-------:|:-----------|
| biodiversity                                                                                                   | nan    | nan    |  nan   | nan        |
| proportion of quarries sites located near an area of high biodiversity value with biodiversity management plan | 43     | 51     |   61   | %          |
| proportion of quarries with a restoration plan                                                                 | 87     | 92     |   76   | %          |
| sustainable products and solutions                                                                             | nan    | nan    |  nan   | nan        |
| share of revenue from sustainable products                                                                     | 34     | 37     |   35   | %          |
| share of revenue from sustainable products of cement business line                                             | 37     | 39     |   39   | %          |
| number of memberships in green building councils and sustainable infrastructure",False
169,"What is the average total water consumption across the following companies, calculated as the sum of their 2023 and 2022 consumption in m3?",33969909.0,35.4#45.2,False
170,What is the average percentage of energy consumption from renewable sources in 2023 among the following companies?,24.3,"62.9#707033#707033#62.9#62.9 | none |

### input
company name: otc_su | company name: otc_dpsgy |

| estimated total energy consumption from renewable sources | 707033 | 688474 |

| estimated total percentage of renewable energy | 62.9% | 57.3% |

| nan | nan |

| 707033#62.9 | 688474#57.3 |

| 62.9#707033 | 57.3#688474 |

| 707033#62.9 | 688474#57.3 |

| 62.9#707033 | 57.3#688474 |

| 707033#62.9 | 688474#57.3 |

| 62.9#707033 | 57.3#688474 |

| 707033#62.9 | 688474#57.3 |

| 62.9#707033 | 57.3#688474 |

| 707033#62.9 | 688474#57.3 |

| 62.9#707033 | 57.3#688474 |

| 707033#62.9 | 688474#57.3 |

| 62.9#707033 | 57.3#688474 |

| 707033#62.9 | 688474#57.3 |

| 62.9#707033 | 57.3#688474 |

| 707033#62.9 | 6884",False
171,What is the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,66.59,"22.19#21.99 | none |

the value of the ‘{scale}‘ can be one of the following: ‘none‘, ‘percent‘, ‘thousand‘, ‘million‘, or ‘billion‘. for non-numerical values, set the value of ‘{scale}‘ to ’none’. finally, present the final answer in the format of """,False
172,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2-eq?,otc_esocf,otc_esocf,True
173,What is the largest percentage of energy consumption from renewable sources in 2023 among the following companies?,67.06,62.9%,False
174,Which companies have the 3 lowest percentages of hazardous waste generated in 2022 (sorted in ascending order) among the following companies?,"heidelberg-materials, otc_su, nyse_tte","1276.7#953.1#476.5 |

",False
175,What are the top 2 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"909727.0, 9889305.0",4.84016e+06#4.92448e+06,False
176,What are the 2 highest percentages of hazardous waste generated in 2023 (sorted in descending order) among the following companies?,"38.77, 6.1",176#202 |,False
177,What is the highest change in the percentage consumption of energy from renewable sources between the years 2023 and 2022 for the following companies?,2.16,22.19#21.99,False
178,What are the top 3 highest values of average energy consumed in the last 2 years (sorted in descending order) among the following companies in TJ?,"338421.5, 4186.09, 277.17","329775#347068#363226 |

the answer is",False
179,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2eq?,"nasdaq_dasty, axa",response too long,False
180,What is the total energy consumption generated by the following companies in the last 2 years in TWh?,348.65,"12241#13253 |

### solution
the total energy consumption generated by the following companies in the last 2 years in twh is 12241 + 13253 |",False
181,Which company has the maximum average percentage consumption of energy from renewable sources in the years 2023 and 2022 among the following companies?,nasdaq_dasty,prosiebensat1-media,False
182,Which company has the highest percentage of hazardous waste generated in 2022 among the following companies?,vivendi,heidelberg-materials,False
183,What are the top 3 highest water consumption values (in descending order) obtained by summing the 2023 and 2022 consumption for the following companies in millions of m3?,"80.6, 9.89, 0.91",5.04914e+06#4.92448e+06#4.84016e+06,False
184,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,otc_bayzf,vivendi,False
185,Which companies have the top 3 highest values of average energy consumed in the last 3 years (sorted in ascending order) among the following companies in TJ?,"deutsche-telekom-ag, otc_dpsgy, heidelberg-materials","deutsche-telekom-ag#heidelberg-materials#otc_dpsgy |

#### and its corresponding scale is: none |

",False
186,What is the highest percentage of hazardous waste generated in 2023 among the following companies?,38.77,66#7444#10007 |,False
187,What is the highest water consumption calculated as the average of the 2023 and 2022 consumption for the following companies in m3?,6720000.0,5.41743e+06,False
188,Which company has the highest average energy consumed in the last 2 years among the following companies in million kWh?,heidelberg-materials,"heidelberg-materials |

the value of the ‘scale’ is none",False
189,What is the largest percentage of energy consumption from renewable sources in 2022 among the following companies?,84.0,21.99,False
190,Which company has the highest average amount of waste generated in the years 2023 and 2022 among the following companies in tons?,nyse_tte,"otc_su |

| company name |

| waste management |

| total waste generated |

| company's waste balance and waste treatment processes |

| total volume of processed waste |

| non-hazardous waste |

| hazardous waste |

| reuse |

| units |

| metric tons |

| indicators |

| 306-3 |

| total waste generated |

| total waste generated/turnover |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste generated/turnover |

| total waste generated |

| total waste",False
191,What is the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2022 among the following companies?,74.7,response too long,False
192,What is the lowest percentage variation of waste generated from 2022 to 2023 among the following companies?,5.53,12.00%,False
193,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in TCO2eq?,vivendi,response too long,False
194,Which company has the highest total emissions (both direct and indirect) of GHG generated in 2023 among the following companies in TCO2eq?,munich-re,munich-re,True
195,What is the lowest total GHG emissions (both direct and indirect) in the last 2 years among the following companies in tCO2eq?,959708.0,"174336#150458#126436 | none |

### input
company name: otc_adddf

| unnamed: 0                                                                                                                                                               |   base year 2022 |     2023 |
|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------|-------------:|-------------:|
| million metric tons of co2 equivalents                                                                                                                                     |      2022    |      2023    |
| scope 1: direct emissions                                                                                                                                                  |         1.91 |         1.89 |
| scope 2: indirect emissions according to the market-based method                                                                                                           |         1.12 |         1.11 |
| total greenhouse gas emissions according to the market-based method                                                                                                        |         3.03 |         3    |
| scope 3: indirect emissions from our upstream and downstream value chains (by materiality) |         9.72 |         9.18 |

company name: otc_bayzf

| greenhouse gas emissions                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ",False
196,What are the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in tCO2eq?,"4327.0, 21490.0",response too long,False
197,Which companies have the 3 highest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in descending order) among the following companies in TCO2eq?,"munich-re, axa, vivendi","axa#munich-re#vivendi |

### table
company name: axa

| unnamed: 0                                                                                                                                                               |   base year 2019 |     2022 |     2023 | % 2023/2022   | target 2025   | % 2023/base year   |
|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------|-----------------:|---------:|---------:|:--------------|:--------------|:-------------------|
| scope 1 ghg emissions                                                                                                                                                    |            nan   |    nan   |    nan   | nan           | nan           | nan                |
| gross scope 1 ghg emissions                                                                                                                                              |          33617   |  21382   |  21598   | 1%            | -25%          | -36%               |
| scope 2 ghg emissions                                                                                                                                                    |            nan   |    nan   |    nan   | nan           | nan           | nan                |
| gross market-based scope 2 ghg emissions                                                                                                                                 |          59232   |  37172   |  30712   | -17%          | -35%          | -48%               |
| gross location-based ”’ scope 2 ghg emissions                                                                                                                            |          65470   |  45848   |  42423   | -7%%          | nan           | -35%               |
| significant scope 3 ghg emissions                                                                                                                                        |            nan   |    nan   |    nan   | nan           | nan           | nan                |
| total gross indirect (scope 3) ghg emissions market-based                                                                                                                |         258541   | 185354   | 169296   | -9%           | nan           | -35%               |
| o/w ghg emissions from purchase services related to it (category 1)                                                                                                      |           4623   |   5234   |   5955   | 14%           | nan           | 29%                |
| o/w ghg emissions from capital goods related",False
198,Which company has the highest percentage ratio of GHG emissions Scope 1 to Scope 3 in 2023 among the following companies?,otc_rwnef,otc_rwnef,True
199,Which companies have the top 3 lowest water consumption values (in ascending order) obtained by summing the 2023 and 2022 consumption for the following companies in m3?,"munich-re, otc_bamgf, otc_crerf",otc_crerf#otc_bamgf#munich-re,False
200,What is the total energy consumption generated by the following companies in the last 2 years in million kWh?,70267.6,250916#313698,False
201,What is the highest percentage of hazardous compared to non-hazardous waste produced in 2022 among the following companies?,54.66,26#103 |,False
202,What is the average percentage variation of direct GHG emissions from 2022 to 2023 among the following companies?,10.64,"24.2#27.3#6.4#9.3#34.4 | none |

### company name: otc_bayzf

| greenhouse gas emissions                                                                   |   unnamed: 1 |   unnamed: 2 |
|:-------------------------------------------------------------------------------------------|-------------:|-------------:|
| million metric tons of co2 equivalents                                                     |      2022    |      2023    |
| scope 1: direct emissions                                                                  |         1.91 |         1.89 |
| scope 2: indirect emissions according to the market-based method                           |         1.12 |         1.11 |
| total greenhouse gas emissions according to the market-based method                        |         3.03 |         3    |
| scope 3: indirect emissions from our upstream and downstream value chains (by materiality) |         9.72 |         9.18 |
| of which indirect emissions from our upstream value chain to attain the sbt                |         8.98 |         8.44 |

company name: munich-re

| unnamed: 0                 | unnamed: 1                                                                                  | 2023    | prev. year   | change   |
|:---------------------------|:--------------------------------------------------------------------------------------------|:--------|:-------------|:---------|
| scope                      | source of emission                                                                          | tco2e   | tco2e        | %        |
| scope 1                    | ghg emissions from direct energy consumption                                                | 33093   | 43664        | –24.2    |
| scope 1                    | thereof from business trips with company cars                                               | 10841   | 12330        | –12.1    |
| scope 2                    | ghg emissions from indirect energy consumption                                              | 14249   | 18310        | –22.2    |
| scope 3                    | other indirect ghg emissions                                                                | 3039435 | 3130824      | –2.9     |
| scope 3                    | ghg emissions from upstream activities                                                      | 22571   | 17731        | 27.3     |
| scope 3                    | thereof business trips (excluding those with company cars that are reported within scope 1) | 19466   | 14479        | 34.4     |
| scope 3                    | thereof from paper                                                                          | 1020    | 1014         | 0.6      |
| scope 3                    | thereof from waste                                                                          | 1781    | 1903         | –6.4     |
| scope 3                    | thereof from water                                                                          | 304     | 335          | –9.3     |
| scope 3                    | ghg emissions from downstream activities                                                    | 3016864 | 3113093      | –3.1     |
| scope 3                    | thereof financed ghg emissions                                                              | 3016864 | 3113093      | –3.1     |
| scope 1-3 - own operations | total ghg emissions, scope 1-3 own operations, scope 2 market-based                         | 69913   | 79705        | –12.3    |
| total scope                | total ghg emissions, scope 1-3, scope 2 market-based                                        | 3086777 | 3192798      | –3.3     |

",False
203,What is the highest total emissions (both direct and indirect) of GHG generated in 2022 among the following companies in tCO2-eq?,133030000.0,779993,False
204,What is the largest percentage variation in energy consumption from 2023 to 2022 among the following companies?,13.95,no answer in the response,False
205,Which companies have the 2 lowest values of average direct GHG emissions (Scope 1) produced in the years 2023 and 2022 (sorted in ascending order) among the following companies in Million metric tons of CO2 equivalents?,"nasdaq_dasty, otc_bayzf","otc_bayzf#otc_esocf |

the value of ‘scale’ is none",False
